key,0,1
25,"TEXT_CLSACN020_00453_TODO_01","비술로 쥐 처치"
26,"TEXT_CLSACN020_00453_TODO_02","비술로 달해파리 처치"
27,"TEXT_CLSACN020_00453_TODO_03","비술로 무당벌레 처치"
28,"TEXT_CLSACN020_00453_TODO_04","비술사 길드에서 투뷔르가임에게 보고"
29,"TEXT_CLSACN020_00453_TODO_05",""
30,"TEXT_CLSACN020_00453_TODO_06",""
31,"TEXT_CLSACN020_00453_TODO_07",""
32,"TEXT_CLSACN020_00453_TODO_08",""
33,"TEXT_CLSACN020_00453_TODO_09",""
34,"TEXT_CLSACN020_00453_TODO_10",""
35,"TEXT_CLSACN020_00453_TODO_11",""
36,"TEXT_CLSACN020_00453_TODO_12",""
37,"TEXT_CLSACN020_00453_TODO_13",""
38,"TEXT_CLSACN020_00453_TODO_14",""
39,"TEXT_CLSACN020_00453_TODO_15",""
40,"TEXT_CLSACN020_00453_TODO_16",""
41,"TEXT_CLSACN020_00453_TODO_17",""
42,"TEXT_CLSACN020_00453_TODO_18",""
43,"TEXT_CLSACN020_00453_TODO_19",""
44,"TEXT_CLSACN020_00453_TODO_20",""
45,"TEXT_CLSACN020_00453_TODO_21",""
46,"TEXT_CLSACN020_00453_TODO_22",""
47,"TEXT_CLSACN020_00453_TODO_23",""
48,"TEXT_CLSACN020_00453_MURIE_000_000","'비술사 길드'에 입문하기로 마음을 정하셨나요?"
49,"TEXT_CLSACN020_00453_MURIE_000_005","아무래도 아직 확실한 결정을 내리지 못하신 것 같군요.
비술을 배울 결심이 확실해지면, 그때 다시 말씀해주세요."
50,"TEXT_CLSACN020_00453_MURIE_000_010","잘 생각하셨어요.
곧바로 길드마스터에게 입문 의사를
말씀드릴 수 있다면 좋겠지만……."
51,"TEXT_CLSACN020_00453_MURIE_000_011","조금 사정이 있어서, 지금은 길드마스터님이 부재중이세요.
그러니 대신, 현재 길드 운영을 맡고 계시는
길드마스터 대리인 '투뷔르가임' 님에게 말씀해주시겠어요?"
52,"TEXT_CLSACN020_00453_MURIE_000_012","저희 길드의 어머니 같은 믿음직한 분이십니다.
저쪽 책장 앞에 계시니까, 가서 말씀해보세요."
53,"TEXT_CLSACN020_00453_THUBYRGEIM_000_020","'비술사 길드'에 온 걸 환영한다.
길드마스터 대리인 투뷔르가임이다.
비술과 길드의 역사에 대해서는 이미 들었지?"
54,"TEXT_CLSACN020_00453_THUBYRGEIM_000_021","비술은 생명의 신비를 파고드는 마법이다.
마법생명체 '카벙클'을 만들어내서 자유자재로 부리는 것은
그 상징과도 같은 모습이라고 할 수 있겠지."
55,"TEXT_CLSACN020_00453_THUBYRGEIM_000_022","하지만 비술의 핵심을 말하자면
모든 명제에 명확한 해답을 추구하는 것이다.
이건 전투에 있어서도 마찬가지야."
56,"TEXT_CLSACN020_00453_THUBYRGEIM_000_023","비술은 승리라는 명제를 위하여 전술이라는 해답을 추구한다.
그래서 비술사는 냉정하게 전투 상황이라는 문제를 읽고
재빨리 가장 적절한 마법이라는 풀이를 내놓을 수 있어야 하지."
57,"TEXT_CLSACN020_00453_THUBYRGEIM_000_024","자, 그러면 너는 앞으로 비술사로서 고도의 두뇌싸움을 펼치며
각종 명제의 해결에 힘을 쏟을 각오가 되어 있느냐?"
58,"TEXT_CLSACN020_00453_Q1_000_000","비술 명제에 힘을 쏟을 각오가 되어 있습니까?"
59,"TEXT_CLSACN020_00453_A1_000_001","예"
60,"TEXT_CLSACN020_00453_A1_000_002","아니요"
61,"TEXT_CLSACN020_00453_THUBYRGEIM_000_030","그런가. 아쉽군…….
그래도 어설프게 입문했다가 도망치는 것보단 낫겠지.
정말 비술을 배우고 싶어졌을 때, 다시 오도록 해라."
62,"TEXT_CLSACN020_00453_THUBYRGEIM_000_035","단호하군.
그렇다면 그 대답이 거짓이 아니라는 걸 증명해보실까."
63,"TEXT_CLSACN020_00453_THUBYRGEIM_000_036","저지 라노시아를 돌아다니는 '쥐', '달해파리', '무당벌레'를
3마리씩 처치해봐."
64,"TEXT_CLSACN020_00453_THUBYRGEIM_000_037","셋 다 폭풍 관문으로 나가면 만날 수 있는 마물이다.
아직 비술에 익숙하지 않은 너한테도 알맞은 상대일 거야.
냉정한 판단력만 잃지 않는다면 말이지."
65,"TEXT_CLSACN020_00453_THUBYRGEIM_000_038","이 시련을 달성하면 너를 '비술사 길드'의
정식 구성원으로 받아들이도록 하지.
열심히 해봐."
66,"TEXT_CLSACN020_00453_THUBYRGEIM_000_040","어서 와, 임무는 잘해낸 것 같군.
그럼 정식으로…… '비술사 길드'에 입문한 걸 환영한다!
오늘은 비술사 <Highlight>ObjectParameter(1)</Highlight><13>FF07022903EB0203FF04EAB080FF04EC9DB4</13> 태어난 날이다."
67,"TEXT_CLSACN020_00453_THUBYRGEIM_100_040","생일 선물이라고 하긴 좀 그렇지만
너한테 이 '토벌수첩'을 선물하마."
68,"TEXT_CLSACN020_00453_THUBYRGEIM_101_040","여기에는 비술을 단련하기에 적합한 마물의 목록이 적혀 있다.
이 수첩에 적혀있는 적과 실제로 싸워보면서
전술을 결정하는 요령을 몸으로 익혀보도록 해라."
69,"TEXT_CLSACN020_00453_THUBYRGEIM_000_041","자, 그럼 도시 밖으로 뛰쳐나가서
될수록 많이 '마도서' 페이지를 넘겨라.
이론보다는 실전에서 더 많은 걸 배울 수 있는 법이니까."
70,"TEXT_CLSACN020_00453_THUBYRGEIM_000_042","카벙클 소환에 익숙해질 무렵에
얼마나 열심히 단련했는지 나한테 보여주러 와.
여기서 네가 돌아오는 걸 기다리고 있으마."
71,"TEXT_CLSACN020_00453_SYSTEM_000_043","'비술사' 클래스 퀘스트를 시작했습니다.
다음 퀘스트는 레벨이 5 이상 되면 받을 수 있습니다.
레벨을 올린 후 다시 길드를 방문해주세요."
