key,0,1
19,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_022","알겠습니다!
그렇다면 이 의상과 응원봉을 드리겠습니다.
아주 힘찬 응원을 부탁드립니다!"
20,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_100_022","'공연 참가' 상태가 되면
퀘스트를 진행할 수 없는 경우가 있습니다.
퀘스트를 진행할 경우에는 '공연 참가' 상태를 풀어 주세요."
21,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_023","'공연 참가' 상태를 풀고 싶을 때는
전용 기술인 '공연 참가 종료'를 사용하면
원래대로 돌아갈 수 있습니다."
22,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_024","또한 실수로 공연 참가 상태가 해제되었을 경우에는
다시 한번 '집사왕의 시녀'에게 말을 걸어주세요."
23,"TEXT_FESPDY2026FATEDISGUISE_00951_Q3_000_000","무엇을 물어보시겠습니까?"
24,"TEXT_FESPDY2026FATEDISGUISE_00951_A3_000_001","<UIForeground>F20224</UIForeground>'성원' 보내는 방법에 대해서<UIForeground>01</UIForeground>"
25,"TEXT_FESPDY2026FATEDISGUISE_00951_A3_000_002","보상인 '<Sheet(Item,50082,0)/>'에 대해서"
26,"TEXT_FESPDY2026FATEDISGUISE_00951_A3_000_003","이번 '공연'에 대해서"
27,"TEXT_FESPDY2026FATEDISGUISE_00951_A3_000_004","돌아가기"
28,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_030","공연 중에는 세 가희와 집사왕자가
무대 위에서 노래와 춤을 선보입니다.
저한테 말을 걸어 응원 준비를 마치신 후에 참가해주세요."
29,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_031","가수를 향해 각자의 이미지 컬러에 맞는
응원봉을 손에 들고 '성원'을 보내시면
그들도 기운이 날 거예요."
30,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_032","아주 힘찬 응원을 부탁드릴게요!"
31,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_033","'집사왕의 시녀'에게 말을 걸어 '공연 참가' 상태가 되면
전용 기술인 '빨간 응원봉', '노란 응원봉',
'파란 응원봉', '보라 응원봉'을 이용할 수 있게 됩니다."
32,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_034","돌발 임무 ""프린세스데이 특별 길거리 공연""에 공헌하려면
무대 위에서 노래하는 가수를 한 명 지정해서
그 가수의 이미지 컬러에 맞는 '성원'을 보내야 합니다."
33,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_035","가수에게 각각 적합한 '성원'을 보내서
공연 분위기를 띄워봅시다!"
34,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_040","공연 분위기가 고조되면 여러분께는
'<Sheet(Item,50082,0)/>'<13>FF0F02280BFF054974656DF2C3A20103FF04EBA5BCFF04EC9D84</13> 드립니다."
35,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_041","<Sheet(Item,50082,0)/><13>FF0F02280BFF054974656DF2C3A20103FF04EBA5BCFF04EC9D84</13> 모은 매수에 따라
'집사왕의 하인'을 통해 멋진 물품과 교환할 수 있답니다.
자주 응원해서 세 가희의 공연 분위기를 띄워주세요!"
36,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_042","'<Sheet(Item,50082,0)/>'<13>FF0F02280BFF054974656DF2C3A20103FF04EB8A94FF04EC9D80</13> 울다하 날 회랑에서 발생하는
돌발 임무 ""프린세스데이 특별 길거리 공연""에 참가해서
공헌하면 얻을 수 있습니다."
37,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_050","그럼 정식으로 설명해 드릴게요.
특별 길거리 공연은 일정 시간마다 열립니다."
38,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_051","우선 저에게 말을 걸어 주시면
의상 등 공연에 참가할 수 있는 준비를 도와드리겠습니다."
39,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_052","그때 선택한 가수의 이미지 컬러에 맞는 의상을 드릴 테니
특별히 성원을 보내고 싶은 가수가 있다면 그 가수를 지명해주세요."
40,"TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_053","각자의 이미지 컬러에 맞는 응원봉으로
성원을 보내주시면 그들도 기운이 날 겁니다.
아주 힘찬 응원을 부탁 드릴게요!"
41,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_054","기간 중 '울다하 날 회랑'에서는
돌발 임무 ""프린세스데이 특별 길거리 공연""이 발생합니다."
42,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_055","이 돌발 임무에 참가하기 위해서는
에메랄드 거리에 있는 '집사왕의 시녀'에게 말을 걸어
'공연 참가' 상태가 되어야 합니다."
43,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_056","돌발 임무에 참가한 후에는 전용 기술인,
'빨간 응원봉', '노란 응원봉', '파란 응원봉', '보라 응원봉'을 사용해서
공연의 분위기를 띄워봅시다!"
44,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_057","또한 '공연 참가' 상태를 풀고 싶을 때는
전용 기술인 '공연 참가 종료'를 사용하면
원래대로 돌아갈 수 있습니다."
45,"TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_058","실수로 공연 참가 상태가 해제되었을 경우는
다시 한번 '집사왕의 시녀'에게 말을 걸어주세요."
