key,0,1
13,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_030","있잖아, <Highlight>ObjectParameter(1)</Highlight>.
그때 우리가 옷 만들어준 와와루카, 기억나니?
요즘 코코모랑 깨가 쏟아지는 모양이더라."
14,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_040","어머나, <Highlight>ObjectParameter(1)</Highlight> 아니야!?
와와루카랑 코코모는 잘 지낸다던데,
너는 괜찮은 거니?"
15,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_041","네가 모래전갈회에 쫒기고 있다는 이야기를 들었어……!
물론 난 네가 순수의 웨딩드레스보다 결백하다고
믿어 의심치 않는단다."
16,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_050","어머, 우리 <Highlight>ObjectParameter(1)</Highlight> 왔구나.
이슈가르드에서 새 일거리 찾았다면서?
의상 공부 열심히 해서 나한테도 가르쳐주렴."
17,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_060","어서 오렴, <Highlight>ObjectParameter(1)</Highlight>.
이슈가르드에서 고생 많았어."
18,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_061","성도 이야기를 듣고 나서 밤마다 귀족 꿈을 꾼단다.
휴우, 언젠가 한번 가보고 싶구나. 귀족의 나라로……."
19,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_070","<Highlight>ObjectParameter(1)</Highlight>, 요즘 벌이가 어때?
우후후, 케이메이 님한테 배웠는데,
동쪽 나라에선 이렇게 인사한대."
20,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_071","케이메이 님의 '다이텐야'에서 대량 발주를 받아서
재봉사 길드의 주머니가 두둑해질 것 같지 뭐야.
그는 이제 우리 '단골 손님'이야!"
21,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_080","어서와, <Highlight>ObjectParameter(1)</Highlight>.
동쪽 나라에서 엄청나게 활약했다면서?"
22,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_081","어떻게 알고 있느냐고?
발주서에 매번 동봉되어 오는 케이메이 님의 편지에
늘 너의 활약이 세세히 적혀 있었거든. "
23,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_090","어서 와, <Highlight>ObjectParameter(1)</Highlight>.
세계 각지에서 대활약하고 있다고 들었어."
24,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_091","어떻게 알고 있느냐고?
난 유행에 민감해서 항상 다양한 정보에 귀를 기울이거든.
그래서 네 활약상도 들었지!"
25,"TEXT_REGWILWVRGUILD_00066_Q2_000_1","무엇을 물어보시겠습니까?"
26,"TEXT_REGWILWVRGUILD_00066_A2_000_1","근황에 대해서 이야기한다"
27,"TEXT_REGWILWVRGUILD_00066_A2_000_2","'재봉'에 대한 설명을 부탁한다"
28,"TEXT_REGWILWVRGUILD_00066_A2_000_3","취소"
29,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_100","와와루카랑 코코모의 사랑을 옆에서 지켜봐서 그런지
괜히 내 피부까지 좋아진 거 있지?
요즘은 날 보고 무희인 줄 아는 사람이 더욱 많아져서 걱정이야."
30,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_101","아무튼 그래서 요즘은 어떤 디자인으로 옷을 만들면
사람들이 아름다운 사랑의 마음을
더 잘 느낄 수 있을지 시험해보고 있어."
31,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_102","이 도시 사람들이 다 그런 옷을 입고 다니면
울다하의 열기가 더 뜨거워질 것 같지 않니? 우후후."
32,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_120","네가 이슈가르드에서 옷을 지어줬던 애버릴 양 있잖니?
그 아가씨가 감사 편지를 보냈단다."
33,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_121","남자친구랑 같이 전쟁터에서 무사히 돌아왔다는구나.
지금은 어머님에게 환술을 배우고 있대…… 참 다행이야."
34,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_130","케이메이 님의 포목도매상 '다이텐야'에서
계속 주문이 늘고 있어.
이게 다 <Highlight>ObjectParameter(1)</Highlight> 덕분이야."
35,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_131","코토초가 엄청나게 인기가 많아져서
서방 의상을 입는 무희가 늘고 있다나봐."
36,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_140","너한테 신세 졌던 사람들로부터 편지가 도착해 있어.
각자 자기 근황을 편지에 적었더라."
37,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_141","옷으로 인연을 맺어준 와와루카와 코코모는
기쁘게도 이번에 결혼하기로 했다나 봐."
38,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_142","이슈가르드에서 전투 의복을 만들어 줬던 애버릴은
엄마에게 배운 환술을 이용해 연인과 함께 갈레말드에서 활약했대."
39,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_000_143","쿠가네의 무희인 코토초는 씨는 인기가 수직 상승해서
'다이텐야'의 케이메이 씨로부터 옷 주문이 그치지 않아.
모두 <Highlight>ObjectParameter(1)</Highlight> 덕분이야!"
40,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_110","너같이 훌륭한 재봉사가 기초를 묻다니, 좋은 마음가짐이야!
아무리 실력이 좋아도 재봉사로서 갖춰야 할
기본적인 자세를 잊어버리면 아무 소용이 없단다."
41,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_111","재봉은 한마디로 '섬유 전문가'가 되는 길이라고 할 수 있겠어.
모시풀에서 뽑은 실로 천을 짜고,
다시 그 천으로 옷을 만드는 일을 하지."
42,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_112","재봉사가 만드는 옷 중에는 로브나 코티 같은
마법사나 제작자용 장비가 많은 편이야."
43,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_113","재봉 실력이 늘면 기능만 갖춘 게 아니라
세련되고 예쁘기까지 한 옷도 만들 수 있어."
44,"TEXT_REGWILWVRGUILD_00066_REDOLENTROSE_114","말로만 들으면 우리가 하는 일이 화려해보일지 모르지만
뛰어난 재봉사가 되려면 짜고 꿰매고, 짜고 꿰매고……
끊임없이 노력해야 하는 가혹한 세계란다."
