key,0,1
15,"TEXT_BANSYL106_01262_SEQ_15",""
16,"TEXT_BANSYL106_01262_SEQ_16",""
17,"TEXT_BANSYL106_01262_SEQ_17",""
18,"TEXT_BANSYL106_01262_SEQ_18",""
19,"TEXT_BANSYL106_01262_SEQ_19",""
20,"TEXT_BANSYL106_01262_SEQ_20",""
21,"TEXT_BANSYL106_01262_SEQ_21",""
22,"TEXT_BANSYL106_01262_SEQ_22",""
23,"TEXT_BANSYL106_01262_SEQ_23",""
24,"TEXT_BANSYL106_01262_TODO_00","종달새의 지저귐에서 신비로운 실프와 대화"
25,"TEXT_BANSYL106_01262_TODO_01","투명 상태로 <Sheet(EObj,2003075,0)/> 입수"
26,"TEXT_BANSYL106_01262_TODO_02","토나크시아에게 <Sheet(EObj,2003075,0)/> 전달"
27,"TEXT_BANSYL106_01262_TODO_03",""
28,"TEXT_BANSYL106_01262_TODO_04",""
29,"TEXT_BANSYL106_01262_TODO_05",""
30,"TEXT_BANSYL106_01262_TODO_06",""
31,"TEXT_BANSYL106_01262_TODO_07",""
32,"TEXT_BANSYL106_01262_TODO_08",""
33,"TEXT_BANSYL106_01262_TODO_09",""
34,"TEXT_BANSYL106_01262_TODO_10",""
35,"TEXT_BANSYL106_01262_TODO_11",""
36,"TEXT_BANSYL106_01262_TODO_12",""
37,"TEXT_BANSYL106_01262_TODO_13",""
38,"TEXT_BANSYL106_01262_TODO_14",""
39,"TEXT_BANSYL106_01262_TODO_15",""
40,"TEXT_BANSYL106_01262_TODO_16",""
41,"TEXT_BANSYL106_01262_TODO_17",""
42,"TEXT_BANSYL106_01262_TODO_18",""
43,"TEXT_BANSYL106_01262_TODO_19",""
44,"TEXT_BANSYL106_01262_TODO_20",""
45,"TEXT_BANSYL106_01262_TODO_21",""
46,"TEXT_BANSYL106_01262_TODO_22",""
47,"TEXT_BANSYL106_01262_TODO_23",""
48,"TEXT_BANSYL106_01262_TONAXIA_000_000","말썽쟁이 실프가 실프 영지 안에서
뭔가 수상한 의식을 준비하고 있는 것 같닷치."
49,"TEXT_BANSYL106_01262_TONAXIA_000_001","(カット)"
50,"TEXT_BANSYL106_01262_TONAXIA_000_002","뭔가 나쁜 짓을 꾸미고 있는 게 분명하닷치…….
그러니까 그 의식을 못하게 방해해주잣치.
당신도 우리랑 같이 도와줬으면 좋겠닷치."
51,"TEXT_BANSYL106_01262_TONAXIA_000_003","내 친구 '신비로운 실프'가
당신한테 '은신의 주술'을 걸어줄 테니까,
그러면 몰래 <Sheet(EObj,2003075,0)/><13>FF1002280CFF05454F626AF61E90830103FF04EBA5BCFF04EC9D84</13> 빼앗아와랏치."
52,"TEXT_BANSYL106_01262_ZEXIA_000_010","이번에 도와줄 모험가가 당신이얏치?
그럼 바로 '은신의 주술'을 걸어줄 테니까
가서 <Sheet(EObj,2003075,0)/><13>FF1002280CFF05454F626AF61E90830103FF04EBA5BCFF04EC9D84</13> 가지고 와랏치."
53,"TEXT_BANSYL106_01262_ZEXIA_000_011","의식 장소는 '종달새의 지저귐' 안쪽에 있닷치.
만약 중간에 '은신의 주술'이 풀릴 것 같으면
<Sheet(EObj,2003079,0)/><13>FF1002280CFF05454F626AF61E90870103FF04EBA5BCFF04EC9D84</13> 찾아봐랏치."
54,"TEXT_BANSYL106_01262_ZEXIA_000_012","달콤한 꽃꿀 향기에는 '은신의 주술'을
회복시키는 힘이 있닷치.
잘 기억해 둬랏치~"
55,"TEXT_BANSYL106_01262_TONAXIA_000_020","<Sheet(EObj,2003075,0)/><13>FF1002280CFF05454F626AF61E90830103FF04EB8A94FF04EC9D80</13> '종달새의 지저귐'에 있닷치.
갈 때 '은신의 주술'을 잊지 말고 유지하랏치."
56,"TEXT_BANSYL106_01262_DECRIPT_000_001","'은신의 주술'로 투명 상태가 되었습니다.
말썽쟁이 실프에게 들키지 않도록, 제한시간 안에
종달새의 지저귐에 있는 <Sheet(EObj,2003075,0)/><13>FF1002280CFF05454F626AF61E90830103FF04EBA5BCFF04EC9D84</13> 손에 넣으세요."
57,"TEXT_BANSYL106_01262_DECRIPT_000_002","투명 상태는 '35초' 동안 지속됩니다.
시간이 지나면 목표를 달성할 수 없게 되므로
다시 한번 '신비로운 실프'에게 말을 걸어서 재도전하세요."
58,"TEXT_BANSYL106_01262_DECRIPT_000_003","투명 상태의 지속시간이 줄어들면
중간에 있는 <Sheet(EObj,2003079,0)/><13>FF1002280CFF05454F626AF61E90870103FF04EBA5BCFF04EC9D84</13> 만져서
지속시간을 회복하세요."
59,"TEXT_BANSYL106_01262_ZEXIA_000_030","<Sheet(EObj,2003079,0)/>에는
'은신의 주술'을 회복시키는 힘이 있닷치.
잘 기억해 둬랏치~"
60,"TEXT_BANSYL106_01262_RECOVER_000_001","투명 상태 지속시간이 연장되었습니다."
61,"TEXT_BANSYL106_01262_NOTRECOVER_000_001","투명 상태가 아니면 효과가 없습니다.
다시 한번 '신비로운 실프'에게 말을 걸어서
투명 상태로 만들어달라고 하세요."
62,"TEXT_BANSYL106_01262_GUARD_000_001","(-말썽쟁이 실프-)수상한 놈이닷치!
이건 못 준닷치!"
63,"TEXT_BANSYL106_01262_GUARD_000_002","(-말썽쟁이 실프-)으아악, 없어졌닷치?
빠, 빨리 못 찾으면 혼난닷치!"
64,"TEXT_BANSYL106_01262_TONAXIA_000_040","어서 와랏치!
<Sheet(EObj,2003075,0)/><13>FF1002280CFF05454F626AF61E90830103FF04EB8A94FF04EC9D80</13> 가지고 왔냣치?"
65,"TEXT_BANSYL106_01262_TONAXIA_000_041","그래그래, 이거! 정말 고맙닷치!
이제 나쁜 '의식'은 못 하게 됐을 거닷치.
다음에도 꼭 도와줬으면 좋겠닷치."
