#,Unknown0,Unknown1
39,TEXT_LUCKZG001_03486_TODO_15,
40,TEXT_LUCKZG001_03486_TODO_16,
41,TEXT_LUCKZG001_03486_TODO_17,
42,TEXT_LUCKZG001_03486_TODO_18,
43,TEXT_LUCKZG001_03486_TODO_19,
44,TEXT_LUCKZG001_03486_TODO_20,
45,TEXT_LUCKZG001_03486_TODO_21,
46,TEXT_LUCKZG001_03486_TODO_22,
47,TEXT_LUCKZG001_03486_TODO_23,
48,TEXT_LUCKZG001_03486_MERCHANT03486_000_000,"여행자님, 잠시 도움을 빌리고 싶습니다만
괜찮으실까요?"
49,TEXT_LUCKZG001_03486_MERCHANT03486_000_001,"저는 크리스타리움에서 온 상인입니다.
운반용 초코보를 사용해 육로 교역을 하려고
아므 아랭까지 찾아왔습니다만……."
50,TEXT_LUCKZG001_03486_MERCHANT03486_000_002,"이 마을에서 우물을 빌려쓰려 했더니
묘한 냄새가 나는 가루만 뒤집어쓰고 쫓겨나고 말았습니다."
51,TEXT_LUCKZG001_03486_MERCHANT03486_000_003,"목적지까지의 거리와 귀로까지 고려하면
이 마을에서 초코보에게 꼭 물을 먹여야 합니다.
그러지 못한다면 교역을 중단할 수밖에 없어요."
52,TEXT_LUCKZG001_03486_MERCHANT03486_000_004,"모쪼록 제가 쫓겨난 이유를
'기일 길'에게 물어봐 주실 수 있을까요?"
53,TEXT_LUCKZG001_03486_MERCHANT03486_000_010,"모쪼록 제가 쫓겨난 이유를
'기일 길'에게 물어봐 주실 수 있을까요?"
54,TEXT_LUCKZG001_03486_GHILGIL_000_020,"쫓겨난 이유, 궁금하냐?
그건 그 상인 초코보를 뒤쫓아서
 나타나끼 때문이다!"
55,TEXT_LUCKZG001_03486_GHILGIL_000_021,", 아주 난폭하다!
그대로 놔두명 이 마을도 피해 입을 거다!"
56,TEXT_LUCKZG001_03486_GHILGIL_000_022,"그래, 네가 대신
, 쓰러뜨려주명 되게따!
그러명 우물 쓰는 거, 생각해 보게따."
57,TEXT_LUCKZG001_03486_GHILGIL_000_023," 쓰러뜨리고 그 증거로
 2개, 가져와라.
꼭이다!"
58,TEXT_LUCKZG001_03486_MERCHANT03486_000_030,"초코보를 뒤쫓아서 !?
그건 전혀 몰랐군요……."
59,TEXT_LUCKZG001_03486_GHILGIL_000_031," 쓰러뜨리고,
 2개, 가져 와라!
그러명 우물, 다시 생각해 볼 수도 이따."
60,TEXT_LUCKZG001_03486_GHILGIL_000_040,", 쓰러뜨려떠?
그럼 증거로 , 줘라!"
61,TEXT_LUCKZG001_03486_GHILGIL_000_041,"저, 정말로 쓰러뜨려꾸나…….
이렇게 빨리 돌아올 줄 몰라따!"
62,TEXT_LUCKZG001_03486_GHILGIL_000_042,"약속대로 그 상인, 우물 쓰게 해주께.
그리고 이 '',
'크리스타리움 상인'한태 주도록 해라."
63,TEXT_LUCKZG001_03486_GHILGIL_000_043,"이거,  말려서
향초랑 섞어서 가루로 만든 거다.
그 마물 시러하는 냄새니까 안 따라 부틀 꺼다."
64,TEXT_LUCKZG001_03486_GHILGIL_000_050,"'',
'크리스타리움 상인'한태 줘라.그 마물 시러하는 냄새니까 안 따라 부틀 꺼다!"
65,TEXT_LUCKZG001_03486_MERCHANT03486_000_060,"돌아오셨군요, 여행자님!
어떻게 됐나요?
……아, 제게 주실 게 있다고요?"
66,TEXT_LUCKZG001_03486_MERCHANT03486_000_061,"……아하, 그 가루는 짐승을 쫓기 위한 것이었군요!
아무리 몰랐다지만 제가 이 마을에 피해를 준 모양이네요."
67,TEXT_LUCKZG001_03486_MERCHANT03486_000_062,"그래도 당신 덕분에
우물을 빌려쓸 수 있을 것 같군요.
이제 아무 문제없이 교역을 할 수 있게 됐습니다."
68,TEXT_LUCKZG001_03486_MERCHANT03486_000_063,"저는 이 마을 여러분께 사례를 한 후에
장사를 하러 갈까 합니다.
여행자님, 감사했습니다!"
69,TEXT_LUCKZG001_03486_MORD03486_000_020,（★未使用／削除予定★）
70,TEXT_LUCKZG001_03486_MORD03486_000_021,（★未使用／削除予定★）
71,TEXT_LUCKZG001_03486_MORD03486_000_022,（★未使用／削除予定★）
72,TEXT_LUCKZG001_03486_MORD03486_000_023,（★未使用／削除予定★）
73,TEXT_LUCKZG001_03486_MORD03486_000_031,（★未使用／削除予定★）
74,TEXT_LUCKZG001_03486_MORD03486_000_040,（★未使用／削除予定★）
75,TEXT_LUCKZG001_03486_MORD03486_000_041,（★未使用／削除予定★）
76,TEXT_LUCKZG001_03486_MORD03486_000_042,（★未使用／削除予定★）
77,TEXT_LUCKZG001_03486_MORD03486_000_043,（★未使用／削除予定★）
78,TEXT_LUCKZG001_03486_MORD03486_000_050,（★未使用／削除予定★）
