key,0,1
16,"TEXT_FESGSC201_03133_SEQ_16",""
17,"TEXT_FESGSC201_03133_SEQ_17",""
18,"TEXT_FESGSC201_03133_SEQ_18",""
19,"TEXT_FESGSC201_03133_SEQ_19",""
20,"TEXT_FESGSC201_03133_SEQ_20",""
21,"TEXT_FESGSC201_03133_SEQ_21",""
22,"TEXT_FESGSC201_03133_SEQ_22",""
23,"TEXT_FESGSC201_03133_SEQ_23",""
24,"TEXT_FESGSC201_03133_TODO_00","골드 소서에 있는 고드베르트와 대화"
25,"TEXT_FESGSC201_03133_TODO_01","이벤트 광장에서 수수께끼의 하얀 물체를 본 사람 찾기"
26,"TEXT_FESGSC201_03133_TODO_02","신비의 광장에서 수수께끼의 하얀 물체를 본 사람 찾기"
27,"TEXT_FESGSC201_03133_TODO_03","원형 광장에 있는 <Sheet(EObj,2009554,0)/>에서 둘러보기"
28,"TEXT_FESGSC201_03133_TODO_04","남자친구 모그리와 대화"
29,"TEXT_FESGSC201_03133_TODO_05","고드베르트에게 보고"
30,"TEXT_FESGSC201_03133_TODO_06",""
31,"TEXT_FESGSC201_03133_TODO_07",""
32,"TEXT_FESGSC201_03133_TODO_08",""
33,"TEXT_FESGSC201_03133_TODO_09",""
34,"TEXT_FESGSC201_03133_TODO_10",""
35,"TEXT_FESGSC201_03133_TODO_11",""
36,"TEXT_FESGSC201_03133_TODO_12",""
37,"TEXT_FESGSC201_03133_TODO_13",""
38,"TEXT_FESGSC201_03133_TODO_14",""
39,"TEXT_FESGSC201_03133_TODO_15",""
40,"TEXT_FESGSC201_03133_TODO_16",""
41,"TEXT_FESGSC201_03133_TODO_17",""
42,"TEXT_FESGSC201_03133_TODO_18",""
43,"TEXT_FESGSC201_03133_TODO_19",""
44,"TEXT_FESGSC201_03133_TODO_20",""
45,"TEXT_FESGSC201_03133_TODO_21",""
46,"TEXT_FESGSC201_03133_TODO_22",""
47,"TEXT_FESGSC201_03133_TODO_23",""
48,"TEXT_FESGSC201_03133_FRIGHTENEDWOMAN03133_000_000","꺄아아! 오지 마!
저리 가!"
49,"TEXT_FESGSC201_03133_FRIGHTENEDWOMAN03133_000_001","아…… 소리를 질러서 죄송합니다.
방금 전에 골드 소서에서 끔찍한 일을 겪어서
헐레벌떡 도망쳐 왔거든요……."
50,"TEXT_FESGSC201_03133_FRIGHTENEDWOMAN03133_000_002","전 봤어요…….
하얗고 작은 무언가가 공중에 둥둥 떠다니는걸요…….
게다가 갑자기 사라졌다가 나타났다가…… 정말 섬뜩하더라고요!"
51,"TEXT_FESGSC201_03133_FRIGHTENEDWOMAN03133_000_003","그건 분명
트리플 트라이어드나 초코보 경주에서 진 사람들의
원한이 모여서 생겨난 생령이에요……!"
52,"TEXT_FESGSC201_03133_FRIGHTENEDWOMAN03133_000_004","차림새를 보아하니…… 당신 혹시 모험가이신가요?
부탁이에요, 그 생령을 퇴치해 주세요!
소동이 진정되지 않으면, 무서워서 놀러 갈 수가 없어요."
53,"TEXT_FESGSC201_03133_FRIGHTENEDWOMAN03133_000_005","골드 소서에 있는 '고드베르트' 씨도
이 사태를 수습하려고 동분서주하고 있는 것 같았어요.
그에게 이야기를 들어 보면 어떨까요?"
54,"TEXT_FESGSC201_03133_FRIGHTENEDWOMAN03133_000_006","만약 골드 소서에 가 본 적이 없다면,
저쪽에 있는 '씀씀이가 큰 청년'에게 말을 걸어 보세요.
인심 좋은 사람인 것 같으니, 아마도 표를 줄 거예요."
55,"TEXT_FESGSC201_03133_SYSTEM_000_007","이 퀘스트를 진행하려면 울다하 '날 회랑'에서
레벨 15가 되면 받을 수 있는 퀘스트
'가자, 매혹의 오락장으로'를 수락해야 합니다."
56,"TEXT_FESGSC201_03133_FRIGHTENEDWOMAN03133_000_007","지배인인 '고드베르트' 씨라면
골드 소서에 계시던데.
자세한 이야기는 그에게 물어보면 어떨까요?"
57,"TEXT_FESGSC201_03133_FRIGHTENEDWOMAN03133_000_008","당신, 골드 소서에 가 본 적이 없군요?
저쪽에 있는 '씀씀이가 큰 청년'에게 말을 걸어 봐요.
인심 좋은 사람인 것 같으니, 아마도 표를 줄 거예요."
58,"TEXT_FESGSC201_03133_SYSTEM_000_009","이 퀘스트를 진행하려면 울다하 '날 회랑'에서
레벨 15가 되면 받을 수 있는 퀘스트
'가자, 매혹의 오락장으로'를 수락해야 합니다."
59,"TEXT_FESGSC201_03133_GODBERT_000_010","우리 아들의 벗인 <Highlight>ObjectParameter(1)</Highlight> 님 아니십니까!
골드 소서 축제가 열린다고 해서
발걸음을 옮겨 주신 모양이군요!"
60,"TEXT_FESGSC201_03133_GODBERT_000_011","기름 바르기의 달인인 <Highlight>ObjectParameter(1)</Highlight> 님 아니십니까!
골드 소서 축제가 열린다고 해서
발걸음을 옮겨 주신 모양이군요!"
61,"TEXT_FESGSC201_03133_GODBERT_000_012","보아하니 모험가이신 듯합니다만
골드 소서 축제가 열린다고 해서
발걸음을 옮겨 주신 모양이군요!"
62,"TEXT_FESGSC201_03133_GODBERT_000_013","아니면 혹시 그 꺼림칙한 소문을 듣고 오신 건가요?"
63,"TEXT_FESGSC201_03133_GODBERT_000_014","이거 때마침 잘 오셨습니다.
소문대로 현재 골드 소서에서는
하얀 수수께끼의 물체를 목격했다는 제보가 줄을 잇고 있습니다."
64,"TEXT_FESGSC201_03133_GODBERT_000_015","그것은 나타났다 사라졌다 하는 불가사의한 물체로
얼굴이 있었다는 소문까지 돌고 있습니다.
손님도 종업원도 모두 겁을 먹고 있지요."
65,"TEXT_FESGSC201_03133_GODBERT_000_016","이대로는 골드 소서의 평판에도 악영향을 미칩니다.
부디 하얀 수수께끼의 물체의 정체를 밝히기 위해
도와주시지 않겠습니까?"
66,"TEXT_FESGSC201_03133_GODBERT_000_017","종업원들이 말하는데
방금 '이벤트 광장'에서 목격했다는 제보가 들어온 모양입니다.
우선 그쪽에서 탐문을 부탁드립니다!"
67,"TEXT_FESGSC201_03133_GODBERT_000_018","하얀 수수께끼의 물체에 관한 목격 제보가 들어왔습니다.
'이벤트 광장'에서 탐문을 부탁드립니다."
68,"TEXT_FESGSC201_03133_LOSER03133_000_020","뭐야?
당신도 수수께끼의 물체를 찾고 있어?"
69,"TEXT_FESGSC201_03133_LOSER03133_000_021","난 경주 초코보를 키우느라 거액을 탕진했어…….
그 수수께끼의 물체를 잡아서 서커스에 팔면
분명 한몫 잡을 수 있을 거라고……!"
70,"TEXT_FESGSC201_03133_LOSER03133_000_022","이곳은 샅샅이 뒤져봤지만 없는 것 같아.
이미 '신비의 광장' 쪽으로 도망갔는지도 몰라.
만약 당신이 발견하면 내 몫도 좀 챙겨줘!"
71,"TEXT_FESGSC201_03133_LOSER03133_000_023","당신은 '신비의 광장'에서
수수께끼의 물체를 본 사람이 더 없는지 찾아 봐."
72,"TEXT_FESGSC201_03133_TELBIKESULBI_000_025","수수께끼의 하얀 물체……?
그러고 보니 방금 전에 눈앞을 지나갔어.
'원형 광장' 쪽으로 가는 것 같던데……."
73,"TEXT_FESGSC201_03133_TELBIKESULBI_000_026","그보다, 내 여자친구 못 봤어?
여기서 만나기로 했는데
나타날 생각을 안 하네……."
74,"TEXT_FESGSC201_03133_TELBIKESULBI_000_027","수수께끼의 하얀 물체라면
'원형 광장' 쪽으로 가는 것 같던데.
궁금하거든 쫓아가 보지 그래……."
75,"TEXT_FESGSC201_03133_SYSTEM_000_030","모그리 두 마리를 발견했다.
그들이 수수께끼의 하얀 물체의 정체인지도 모른다.
말을 걸어 확인하자."
76,"TEXT_FESGSC201_03133_GIRLMOOGLE03133_000_031","이 사람 이쪽을 뚫어져라 쳐다봐서 무섭다쿠뽀…….
설마 모그들이 보이는 걸까쿠뽀……?"
77,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_040","히익, 사람이 말을 걸었어쿠뽀!
목숨만은 살려주세요쿠뽀!"
78,"TEXT_FESGSC201_03133_GIRLMOOGLE03133_000_041","진정해쿠뽀!
방금 전에 모습이 사라지는 마법을 다시 걸었잖아쿠뽀.
사람한테 우리가 보일 리 없어쿠뽀!"
79,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_042","그, 그랬지쿠뽀…….
그럼, 이 사람이 이쪽을 보고 있는 건, 우연이구나쿠뽀!
괜히 깜짝 놀랐다쿠뽀."
80,"TEXT_FESGSC201_03133_Q1_000_000","뭐라고 말을 거시겠습니까?"
81,"TEXT_FESGSC201_03133_A1_000_001","다 보여"
82,"TEXT_FESGSC201_03133_A1_000_002","폼폼을 쥐어뜯어 버리겠어"
83,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_043","쿠, 쿠뽀!?
왜 우리가 보이는거야쿠뽀!?"
84,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_044","쿠뽀오오오오오!?
모그 살려쿠뽀오오오오오오오오오오오!"
85,"TEXT_FESGSC201_03133_GIRLMOOGLE03133_000_045","다, 당신 설마 모그들이 보이는
특별한 모험가님이야쿠뽀……!?
나, 당신이 대단하다는 이야기를 많이 들었어쿠뽀!"
86,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_046","괴, 굉장한 사람이야쿠뽀……!
그런 굉장한 사람이 모그들한테 뭔가 할 말이 있어쿠뽀?"
87,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_047","보였다가 사라졌다가 하는 하얀 물체쿠뽀?
그건 분명 모그들이야쿠뽀…….
얘기를 들어줬으면 해쿠뽀……."
88,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_048","모그들은 인간의 문화에 흥미가 있어서
축제가 열리고 있다는
골드 소서로 데이트하러 왔어쿠뽀……."
89,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_049",""
90,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_050","그런데 이렇게 화려하고 북적거리는 곳은 처음이라, 긴장해서
모그가 걸었던 모습을 감추는 마법이 풀린 것 같아쿠뽀…….
그래서 많은 인간들이 우릴 보고 놀라기도 하고 쫓아오기도 하고……."
91,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_051","너무너무 무서워서 죽어라 도망치다가 여기에 도착했어쿠뽀.
이곳은 인간이 적으니
침착하게 마법을 다시 걸었어쿠뽀!"
92,"TEXT_FESGSC201_03133_GIRLMOOGLE03133_000_052","정말이지, 어떻게 모그리가
인간에게 모습을 보일 수 있어?"
93,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_053","으으, 미안해쿠뽀…….
모그들의 데이트가
이렇게 큰 소동을 일으킬 줄은 몰랐어쿠뽀."
94,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_054","지배인님에게 사과하러 가고 싶은데
모험가님이 설명하는 걸 도와줄 수 있을까쿠뽀?
모그들이 갑자기 모습을 보이면, 분명 놀랄 거야쿠뽀."
95,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_055","지배인님인 '고드베르트' 씨는
'입구 광장'에 있지쿠뽀?
먼저 갈 테니까 따라와줘쿠뽀!"
96,"TEXT_FESGSC201_03133_GODBERT_000_060","<Highlight>ObjectParameter(1)</Highlight> 님!
수상한 물체의 단서는 잡으셨습니까?"
97,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_061","지배인님!
모그들의 이야기를 들어줘쿠뽀!"
98,"TEXT_FESGSC201_03133_GODBERT_000_062","호오!? 이것은 진짜 모그리족인가요……!?
처음 뵙는군요!"
99,"TEXT_FESGSC201_03133_GODBERT_000_063","하얗고 동그스름해서 참으로 매력적인 자태로군요!
보석공예가로서 창작 의욕과 대흉근이 꿈틀거립니다……!
우선 부비부비해도 될까요!?"
100,"TEXT_FESGSC201_03133_GIRLMOOGLE03133_000_064","부, 부비부비는 참아주세요쿠뽀…….
모그들은 당신께 할 말이 있어쿠뽀!"
101,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_065","이 모험가님이
모그 때문에 소동이 벌어졌다는 얘기를 해줬어쿠뽀.
시끄럽게 해서 미안해쿠뽀……."
102,"TEXT_FESGSC201_03133_GODBERT_000_066","과연, 수수께끼의 하얀 물체란 당신들이었군요!
걱정하지 마십시오.
원인만 알아내면 저희는 문제 없습니다!"
103,"TEXT_FESGSC201_03133_GODBERT_000_067","손님들께는 축제의 연출 중 하나였다고
설명해 놓지요!"
104,"TEXT_FESGSC201_03133_GODBERT_000_068","그나저나, 모그리족도
이 골드 소서에 놀러 오다니
주인으로서 영광스럽기 그지없습니다!"
105,"TEXT_FESGSC201_03133_GODBERT_000_069","두 분이 모습을 감춘 채로도 이용하실 수 있도록
종업원들에게도 말을 해놓겠습니다!"
106,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_070","고마워쿠뽀!
여자친구한테 한심하다는 말을 들었으니
다시 데이트를 신청해볼래쿠뽀!"
107,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_071","모그의 모습을 볼 수 있는 모험가님에게는
부탁하고 싶은 일이 있어쿠뽀.
나중에 다시 말을 걸어줘쿠뽀!"
108,"TEXT_FESGSC201_03133_GODBERT_000_072","저는 먼저 실례하겠습니다!
'특별 경품 교환원'들에게
사태가 수습되었다는 걸 전해야 하니까요!"
109,"TEXT_FESGSC201_03133_GODBERT_000_073","여러분, 부디 느긋하게
골드 소서 축제를 즐겨주십시오!
헛헛허!"
110,"TEXT_FESGSC201_03133_SYSTEM_000_074","특별한 경품을 교환할 수 있게 되었습니다!
특별 경품은 이벤트 개최 기간에만 교환하실 수 있습니다.
자세한 사항은 공식 홈페이지를 참조하시기 바랍니다."
111,"TEXT_FESGSC201_03133_GIRLMOOGLE03133_000_080","고드베르트 씨에게는 모습을 드러내서 사과하지만
그전까지는 되도록 들키지 않게 하고 싶어쿠뽀.
모습을 감추는 마법을 언제 푸느냐가 중요해쿠뽀."
112,"TEXT_FESGSC201_03133_YOUNGMOOGLE03133_000_081","저 사람이 지배인님이야쿠뽀……?
조금 무섭게 생겼어쿠뽀.
많이 혼나면 어쩌지쿠뽀……."
