key,0,1
36,"TEXT_AKTKZH012_04307_TODO_12",""
37,"TEXT_AKTKZH012_04307_TODO_13",""
38,"TEXT_AKTKZH012_04307_TODO_14",""
39,"TEXT_AKTKZH012_04307_TODO_15",""
40,"TEXT_AKTKZH012_04307_TODO_16",""
41,"TEXT_AKTKZH012_04307_TODO_17",""
42,"TEXT_AKTKZH012_04307_TODO_18",""
43,"TEXT_AKTKZH012_04307_TODO_19",""
44,"TEXT_AKTKZH012_04307_TODO_20",""
45,"TEXT_AKTKZH012_04307_TODO_21",""
46,"TEXT_AKTKZH012_04307_TODO_22",""
47,"TEXT_AKTKZH012_04307_TODO_23",""
48,"TEXT_AKTKZH012_04307_EPIPHRON_001","그쪽은 무슨 일이 있는 걸까…….
걱정은 되지만 길이 엇갈려도 곤란하고……."
49,"TEXT_AKTKZH012_04307_EPIPHRON_002","어, 너는…… 누군가의 사역마야?
혹시 내가 뭘 걱정하는지 궁금해?"
50,"TEXT_AKTKZH012_04307_EPIPHRON_003","실은 새로 창조한 사역마에게 말을 전해달라고 부탁한 상태야.
쉬지도 않고 일하는 동료한테
'슬슬 마무리하고 식사하지 않을래?'라고 전해달라 했지."
51,"TEXT_AKTKZH012_04307_EPIPHRON_004","하지만 시간이 한참 지났는데도 사역마가 돌아오질 않는구나.
아직 연구 중인 사역마라 한 번에 하나의 명령밖에 못 들어서……
전달이 끝나지 않아서 돌아오고 싶어도 못 돌아오는 걸지도 몰라."
52,"TEXT_AKTKZH012_04307_EPIPHRON_005","……아, 맞다.
네가 그쪽 상황을 살펴보고 와줄 수 있을까?
사례는 할 테니까…… 부탁한다."
53,"TEXT_AKTKZH012_04307_EPIPHRON_006","고마워…… 동료는 요즘 잠이 부족해서
북쪽의 나무 그늘 근처에서 졸고 있을지도 몰라."
54,"TEXT_AKTKZH012_04307_EPIPHRON_007","혹시 '노력가 관찰자'가 자고 있으면
가볍게 '쿡쿡' 찔러서 깨워줘."
55,"TEXT_AKTKZH012_04307_EPIPHRON_008","혹시 '노력가 관찰자'가 자고 있으면
가볍게 '쿡쿡' 찔러서 깨워줘."
56,"TEXT_AKTKZH012_04307_SYSTEM_009","곤란해하는 사역마 옆에서
노력가 관찰자가 잠들어 있다.
가볍게 '쿡쿡' 찔러보면 일어날지도 모른다."
57,"TEXT_AKTKZH012_04307_ELDER04307_010","헉……! 어……?
아…… 내가 잠들었었구나……."
58,"TEXT_AKTKZH012_04307_ELDER04307_011","에피프론이 말을 전해달라고 했다고?
식사라니…… 사역마한테 시킬 거면
좀 더 센스 있는 말을 전하지 않고."
59,"TEXT_AKTKZH012_04307_ELDER04307_012","아무튼 알겠어.
금방 가겠다고 전해줘."
60,"TEXT_AKTKZH012_04307_ELDER04307_013","……어, 혹시 너도 누군가의 사역마야?
분위기가 우리랑 비슷하길래 사람인 줄 알았어.
아무튼 깨워줘서 고마워."
61,"TEXT_AKTKZH012_04307_ELDER04307_014","어디 보자…… 식사라면 늘 가는 거기겠지.
미리 가서 차라도 준비해 둬야겠다.
너도 사역마면 '에피프론'한테 보고해야 하는 거 아냐?"
62,"TEXT_AKTKZH012_04307_EPIPHRON_015","오, 어서 와…… 살펴보고 와줘서 고맙다.
'금방 가겠다'는 대답을 그 아이한테 들었어.
혹시나 해서 묻는데 그렇게 말한 거 맞지?"
63,"TEXT_AKTKZH012_04307_EPIPHRON_016","그래, 다행이다.
일단 그 아이는 설계대로 일을 하는 모양이네."
64,"TEXT_AKTKZH012_04307_EPIPHRON_017","그 아이는 에테르를 이용한 정보 전달 역할을 위해 만든 거야.
때문에 소리를 내지 않고도
주인의 말을 전달할 수 있지."
65,"TEXT_AKTKZH012_04307_EPIPHRON_018","다만 정보 전달 능력에 특화된 탓에
자고 있거나 상대의 에테르에 작용할 수 없는 상황에서는
대처가 불가능해서…… 아직 개선이 필요하긴 해."
66,"TEXT_AKTKZH012_04307_EPIPHRON_019","자, 동료를 기다리게 할 순 없지.
정리가 되면 나도 식사하러 가야겠어.
이건 날 도와준 사례야…… 고맙다."
