key,0,1
8,"TEXT_XXAUSC603_03871_SEQ_08",""
9,"TEXT_XXAUSC603_03871_SEQ_09",""
10,"TEXT_XXAUSC603_03871_SEQ_10",""
11,"TEXT_XXAUSC603_03871_SEQ_11",""
12,"TEXT_XXAUSC603_03871_SEQ_12",""
13,"TEXT_XXAUSC603_03871_SEQ_13",""
14,"TEXT_XXAUSC603_03871_SEQ_14",""
15,"TEXT_XXAUSC603_03871_SEQ_15",""
16,"TEXT_XXAUSC603_03871_SEQ_16",""
17,"TEXT_XXAUSC603_03871_SEQ_17",""
18,"TEXT_XXAUSC603_03871_SEQ_18",""
19,"TEXT_XXAUSC603_03871_SEQ_19",""
20,"TEXT_XXAUSC603_03871_SEQ_20",""
21,"TEXT_XXAUSC603_03871_SEQ_21",""
22,"TEXT_XXAUSC603_03871_SEQ_22",""
23,"TEXT_XXAUSC603_03871_SEQ_23",""
24,"TEXT_XXAUSC603_03871_TODO_00","제국 병사에게 <Sheet(EventItem,2003021,0)/> 입수"
25,"TEXT_XXAUSC603_03871_TODO_01","제국 병사에게 <Sheet(EventItem,2003022,0)/> 입수"
26,"TEXT_XXAUSC603_03871_TODO_02","사르크 마우르크에게 입수한 장비 보여주기"
27,"TEXT_XXAUSC603_03871_TODO_03","에기놀프에게 입수한 장비 전달"
28,"TEXT_XXAUSC603_03871_TODO_04","사르크 마우르크에게 수선한 장비 전달"
29,"TEXT_XXAUSC603_03871_TODO_05",""
30,"TEXT_XXAUSC603_03871_TODO_06",""
31,"TEXT_XXAUSC603_03871_TODO_07",""
32,"TEXT_XXAUSC603_03871_TODO_08",""
33,"TEXT_XXAUSC603_03871_TODO_09",""
34,"TEXT_XXAUSC603_03871_TODO_10",""
35,"TEXT_XXAUSC603_03871_TODO_11",""
36,"TEXT_XXAUSC603_03871_TODO_12",""
37,"TEXT_XXAUSC603_03871_TODO_13",""
38,"TEXT_XXAUSC603_03871_TODO_14",""
39,"TEXT_XXAUSC603_03871_TODO_15",""
40,"TEXT_XXAUSC603_03871_TODO_16",""
41,"TEXT_XXAUSC603_03871_TODO_17",""
42,"TEXT_XXAUSC603_03871_TODO_18",""
43,"TEXT_XXAUSC603_03871_TODO_19",""
44,"TEXT_XXAUSC603_03871_TODO_20",""
45,"TEXT_XXAUSC603_03871_TODO_21",""
46,"TEXT_XXAUSC603_03871_TODO_22",""
47,"TEXT_XXAUSC603_03871_TODO_23",""
48,"TEXT_XXAUSC603_03871_SYSTEM_100_000","진행 중인 주요 퀘스트를 포기해야 수락할 수 있습니다.
주 메뉴 '임무 정보'에서
'퀘스트'를 선택하여 포기해 주십시오."
49,"TEXT_XXAUSC603_03871_SARKMALARK_000_000","이번 계획에 대해 글라우문트 님한테 들었어요.
제국군한테 붙잡힌 동료를 구하러 가신다고요?
……저도 같은 모험가로서 가만히 있을 수 없지요."
50,"TEXT_XXAUSC603_03871_SARKMALARK_000_001","우선 제국군 장비가 있어야겠네요.
얼굴을 가릴 투구도 필요하고요."
51,"TEXT_XXAUSC603_03871_SARKMALARK_000_002","어설프게 뒷거래를 했다간 덜미를 잡힐 수 있으니
제국 병사와 정면으로 싸워서 손에 넣는 게
이럴 땐 오히려 안전해요."
52,"TEXT_XXAUSC603_03871_SARKMALARK_000_003","시드 님이랑 글라우문트 님한테 들었는데……
당신이랑 빅스 님, 웨지 님. 이렇게 셋이 들어간다면서요?
그럼 장비도 3벌을 구해야겠네요."
53,"TEXT_XXAUSC603_03871_SARKMALARK_000_004","제국 병사가 자주 순찰하러 다니는 곳을
지도에 표시해뒀습니다.
도움이 됐으면 좋겠네요."
54,"TEXT_XXAUSC603_03871_SARKMALARK_000_005","……아, 그리고 장비를 손에 넣은 다음
저한테 와서 한번 보여주세요.
혹시나 해서 그러는 거니 부담 갖지 마시고요."
55,"TEXT_XXAUSC603_03871_SARKMALARK_000_020","제국군 장비는 다 얻으셨나요?
다 얻으셨으면 저한테 와서 한번 보여주세요."
56,"TEXT_XXAUSC603_03871_SARKMALARK_000_021","……흠, 역시 그럴 줄 알았어요.
싸우느라 장비가 손상되었을 것 같았거든요.
이렇게 너덜너덜한 장비를 입고 들어가면 의심받을 게 뻔하죠."
57,"TEXT_XXAUSC603_03871_SARKMALARK_000_022","방어력까지 완벽하게 복원할 필요는 없겠지만,
겉모습은 멀쩡해보여야 하니까요."
58,"TEXT_XXAUSC603_03871_SARKMALARK_000_023","……이 장비를 로웨나 기념회관 안의
공방 '다이아몬드 제련소'에 있는
'에기놀프'에게 전달해 주시겠어요?"
59,"TEXT_XXAUSC603_03871_SARKMALARK_000_024","미리 얘기해 두었으니 잘 수선해 줄 거예요.
물론, 작전이 새어 나가지 않도록 입막음은 해 두었으니 안심하세요."
60,"TEXT_XXAUSC603_03871_EGINOLF_000_030","당신이 사르크 마우르크 님이 말씀하시던 모험가 맞으시죠?
저는 로웨나 여사의 전속 장인이지만 허가는 받았습니다.
자, 수선할 물건을 건네주십시오."
61,"TEXT_XXAUSC603_03871_EGINOLF_000_040","……흠흠, 이거였군요.
걱정 마십시오, 수선은 비밀리에 해드립니다.
그 분을 배신하는 짓은 할 수 없으니까요."
62,"TEXT_XXAUSC603_03871_EGINOLF_000_041","……그 분은 울다하의 어느 부호의 아드님으로
저도 로웨나 여사와 전속 계약을 맺기 전에는
상당한 신세를 졌습니다."
63,"TEXT_XXAUSC603_03871_EGINOLF_000_042","모험가를 강하게 동경하던 분이셨는데
설마 모험가가 되실 거라곤
꿈에도 생각하지 못했습니다."
64,"TEXT_XXAUSC603_03871_EGINOLF_000_043","어이쿠, 쓸데없는 이야기가 지나쳤군요.
바로 수리에 착수하도록 하겠습니다.
잠시, 기다려 주십시오."
65,"TEXT_XXAUSC603_03871_EGINOLF_000_044","……완성되었습니다.
방어구로써의 성능이야 어찌됐건
겉모습은 그럴듯하게 수리되었을 것입니다."
66,"TEXT_XXAUSC603_03871_EGINOLF_000_045","자, 받으십시오.
사르크 마우르크 님에게 안부 전해주십시오."
67,"TEXT_XXAUSC603_03871_SARKMALARK_000_050","제국군 장비는 잘 고쳐오셨나요?
잠깐 확인해볼 테니 저한테 한번 보여주세요."
68,"TEXT_XXAUSC603_03871_SARKMALARK_000_051","……여전히 솜씨가 좋군요.
맡기길 잘했습니다.
이 정도면 변장하기에 충분하겠네요."
69,"TEXT_XXAUSC603_03871_SARKMALARK_000_052","이것만 입으면 누가 봐도 제국 병사 같을 겁니다.
변장할 땐 하나도 빠뜨리지 말고 잘 챙겨입으시고요.
잘 봤습니다. 자, 가져가세요."
70,"TEXT_XXAUSC603_03871_SARKMALARK_000_053","……제국은 다른 나라를 침략해 식민지로 삼은 후
그곳 백성을 징병해서 자기들 병사로 부리고 있어요."
71,"TEXT_XXAUSC603_03871_SARKMALARK_000_054","또 반란을 꾸미지 못하도록 수시로 병사를 이동시키죠.
그래서 계급이 낮은 병사는 다소 낯설어도 그러려니 합니다.
이런 허점을 이용하면 쉽게 침입할 수 있을 거예요."
72,"TEXT_XXAUSC603_03871_SARKMALARK_000_055","저처럼 미력한 사람도 여러분께 도움이 되어서 기쁩니다.
……네? 부잣집 도련님? 제가요?"
73,"TEXT_XXAUSC603_03871_SARKMALARK_000_056","……글쎄요, 무슨 말씀이신지.
저는 한낱 모험가일 따름입니다만…….
뜻을 같이하는 사람으로서 도움을 드렸을 뿐입니다."
