key,0,1
24,"TEXT_BANOMI117_04623_TODO_00","<If(Equal(IntegerParameter(4),16))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>엘리시온의 유원 구획에서 <Sheet(Item,IntegerParameter(5),0)/> 캐기<Else/>신메뉴 탐구형 오미크론에게 <Sheet(Item,IntegerParameter(5),0)/> 납품</If><Else/><If(Equal(IntegerParameter(4),17))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>엘리시온의 유원 구획에서 <Sheet(Item,IntegerParameter(5),0)/> 채집<Else/>신메뉴 탐구형 오미크론에게 <Sheet(Item,IntegerParameter(5),0)/> 납품</If><Else/><If(Equal(IntegerParameter(4),18))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>엘리시온의 유원 구획에서 <Sheet(Item,IntegerParameter(5),0)/> 낚기<Else/>신메뉴 탐구형 오미크론에게 <Sheet(Item,IntegerParameter(5),0)/> 납품</If><Else/></If></If></If>"
25,"TEXT_BANOMI117_04623_TODO_01","스티그마-4에게 보고"
26,"TEXT_BANOMI117_04623_TODO_02",""
27,"TEXT_BANOMI117_04623_TODO_03",""
28,"TEXT_BANOMI117_04623_TODO_04",""
29,"TEXT_BANOMI117_04623_TODO_05",""
30,"TEXT_BANOMI117_04623_TODO_06",""
31,"TEXT_BANOMI117_04623_TODO_07",""
32,"TEXT_BANOMI117_04623_TODO_08",""
33,"TEXT_BANOMI117_04623_TODO_09",""
34,"TEXT_BANOMI117_04623_TODO_10",""
35,"TEXT_BANOMI117_04623_TODO_11",""
36,"TEXT_BANOMI117_04623_TODO_12",""
37,"TEXT_BANOMI117_04623_TODO_13",""
38,"TEXT_BANOMI117_04623_TODO_14",""
39,"TEXT_BANOMI117_04623_TODO_15",""
40,"TEXT_BANOMI117_04623_TODO_16",""
41,"TEXT_BANOMI117_04623_TODO_17",""
42,"TEXT_BANOMI117_04623_TODO_18",""
43,"TEXT_BANOMI117_04623_TODO_19",""
44,"TEXT_BANOMI117_04623_TODO_20",""
45,"TEXT_BANOMI117_04623_TODO_21",""
46,"TEXT_BANOMI117_04623_TODO_22",""
47,"TEXT_BANOMI117_04623_TODO_23",""
48,"TEXT_BANOMI117_04623_STIGMA4_000_001","얼마 전, 본 기체는 털북숭이 카페 마스터의 지시에 따라
매체에 기록한 미각 데이터를 오미크론 지휘 개체에게 배급함.
그 결과, 지휘 개체 대부분이 이것을 '굉장히 자극적'이라고 평가."
49,"TEXT_BANOMI117_04623_STIGMA4_000_002","심지어 그중 한 개체가 '미각'에 비정상적일 정도로 관심을 표하며
미지의 맛을 탐구하기 위해 명령 외의 독자 행동을 개시.
이것은 본래 폐기 대상이 될 수도 있는 변칙 행위임."
50,"TEXT_BANOMI117_04623_STIGMA4_000_003","하지만 털북숭이 카페 마스터는 이 변화를 환영……
변칙 개체를 도와주라는 지령을 내렸다.
따라서 본 기체는 동맹자에게 본 지령의 지원을 요청하는 바이다."
51,"TEXT_BANOMI117_04623_STIGMA4_000_004","지령 내용 요약…… 새로운 맛이 기대되는 식재료 조달.
엘리시온의 유원 구획에서
'<Sheet(Item,38291,0)/>'의 확보를 부탁한다."
52,"TEXT_BANOMI117_04623_STIGMA4_000_005","지령 내용 요약…… 새로운 맛이 기대되는 식재료 조달.
엘리시온의 유원 구획에서
'<Sheet(Item,38315,0)/>'의 확보를 부탁한다."
53,"TEXT_BANOMI117_04623_STIGMA4_000_006","지령 내용 요약…… 새로운 맛이 기대되는 식재료 조달.
유원 구획에서 '<Sheet(Item,38339,0)/>'의 확보를 부탁한다.
포획 시에는 <Sheet(Item,36588,0)/> 사용을 추천."
54,"TEXT_BANOMI117_04623_STIGMA4_000_007","조달 완료 후에는 오미크론 기지에 있는,
'신메뉴 탐구형 오미크론'에게 신속하게 납품할 것.
……동맹자의 활약을 기대한다."
55,"TEXT_BANOMI117_04623_OMICRON04623_000_008","지직, 지지직…… 미각…… 자극…… 지지직……"
56,"TEXT_BANOMI117_04623_OMICRON04623_000_009","지직, 지지직…… 미각…… 자극…… 지지직……"
57,"TEXT_BANOMI117_04623_OMICRON04623_000_010","지지직…… 동맹자 <Highlight>ObjectParameter(1)</Highlight>의 납품을 확인합니다.
기존 식재료와는 크게 다른 성분……
당신이 이해할 만한 말로 표현하자면 '끝내주게 조잡한 상태'입니다."
58,"TEXT_BANOMI117_04623_OMICRON04623_000_011","본 기체는 유기 생명체가 이를 섭취 가능할지의 연구로 이행.
먹일 수 있다고 판명되면 시식과 미각 데이터 제공을 부탁드립니다.
자극적인 데이터를 얻을 수 있기를 기대합니다."
59,"TEXT_BANOMI117_04623_STIGMA4_000_012","통신으로 보고를 수신……
해당 오미크론 기체는 납품물의 미각 검증 작업을 진행 중.
동맹자의 임무 완수를 높이 평가한다."
60,"TEXT_BANOMI117_04623_STIGMA4_000_013","또한 이번 납품물이 '맛있다'고 판정될 경우,
기름 교환과 동시에 미각 데이터를 송신하는 새로운 서비스를
오미크론용으로 제공할 예정."
61,"TEXT_BANOMI117_04623_STIGMA4_000_014","본 기체는 병참 전략 매트릭스로서
기름 수요 급증에 대비한 비축 작업을 개시한다.
동맹자도 다음번 의뢰에 대비하기 바란다."
