#,Unknown0,Unknown1
56,TEXT_KINGLA305_04986_XEEROLJA_000_008,"Player Player, 할나루크.
먼 길을 가야 해서 미안하지만 그들이 사는 오르코 파차까지
함께 가 줄 수 없을까?"
57,TEXT_KINGLA305_04986_HALNARUK_000_009,"펠루펠루족의 고민 해결~
셰로쟈 주스 평판 좋아진다~!"
58,TEXT_KINGLA305_04986_XEEROLJA_000_010,"고마워!
난 가게 문을 닫고 따라갈 테니까
둘이서 먼저 현지 조사를 해 줄래?"
59,TEXT_KINGLA305_04986_HALNARUK_000_011,"Player Player……
'와춘 펠로'로 가자모브~!"
60,TEXT_KINGLA305_04986_XEEROLJA_000_015,"'와춘 펠로'에서 먼저 할나루크와 합류해 줄래?
정작 제안한 내가 뒤늦게 따라가게 되어서 미안해."
61,TEXT_KINGLA305_04986_HALNARUK_000_020,"푸우우…… 푸우우……
Player Player 기다렸어모브~"
62,TEXT_KINGLA305_04986_HALNARUK_000_021,"음료 잘 아는 펠루펠루족……
흩어져서 찾고 얘기 듣자~"
63,TEXT_KINGLA305_04986_HALNARUK_000_022,（★未使用／削除予定★）
64,TEXT_KINGLA305_04986_HALNARUK_000_023,"정보 모아서 여기 돌아와~
그때쯤 셰로쟈 도착할 거야~
모브가 늦으면 둘이서 얘기해~"
65,TEXT_KINGLA305_04986_HALNARUK_000_024,"이 펠루펠루 배 터지게 마셔, 메스칼~
정보 수집 그쪽은 어때?"
66,TEXT_KINGLA305_04986_PELUPELU04986D_000_025,"휘이휘이……
메스칼은 참 맛있어."
67,TEXT_KINGLA305_04986_QOBLI_000_030,"음료에 대해 가르쳐 달라고?
휘이휘이. 얼마든지 할 수 있지, 커피 얘기라면."
68,TEXT_KINGLA305_04986_QOBLI_000_031,"펠루펠루족이 재배하는 커피 모종은
원래 요카 투랄 남동쪽 섬에서 받아 온 거야."
69,TEXT_KINGLA305_04986_QOBLI_000_032,"그곳에서 커피를 마신 동료는 그 향과 맛에 푹 빠졌는데
심지어 머리까지 맑아져 집중력이 좋아진다니 매료되고 말았지.
그래서 직접 재배하기 위해 여기로 갖고 돌아왔어."
70,TEXT_KINGLA305_04986_QOBLI_000_033,"다행히 커피는 잘 자라 줬지.
그렇게 수확한 콩으로 끓인 커피를 끓였는데
처음에 가져온 콩의 맛과는 완전히 딴판인 거야!"
71,TEXT_KINGLA305_04986_QOBLI_000_034,"아무래도 풍토에 따라 커피의 신맛과 쓴맛, 풍미 같은 게
많이 달라지는 모양이더라고.
언젠가는 다양한 토지에서 길러 보고 맛의 차이를 느껴 보고 싶어."
72,TEXT_KINGLA305_04986_WAVVLU_000_035,"음료에 대해 알려 줄 수 있냐고? 물론이지.
건강에 아~주 좋아, 마테차는!"
73,TEXT_KINGLA305_04986_WAVVLU_000_036,"오르코 파차는 고도가 높고 추워서
기를 수 있는 작물이 한정적이야.
그 때문에 영양을 골고루 섭취할 수 없었지."
74,TEXT_KINGLA305_04986_WAVVLU_000_037,"하지만 영양 가득한 마테차를 재배하고 마시게 되면서
다들 건강해졌다고 들었어!
자주 마시거든~ 나도!"
75,TEXT_KINGLA305_04986_TSUVLI_000_040,"메스칼에 대해 알려 줄까?
이미 알고 있을지도 모르지만
용설란의 수액을 증류해서 만드는 술이야, 메스칼은."
76,TEXT_KINGLA305_04986_TSUVLI_000_041,"사카 투랄에서 어느 행상인이 증류 방법을 배웠고
그 고급스러운 방법이 오르코 파차에 퍼졌지.
그게 오늘날 우리한테까지 전해진 거래."
77,TEXT_KINGLA305_04986_QOBLI_000_045,"커피는 쓴맛으로만 사랑받는 게 아니라
머리가 맑아지고 집중력이 높아지는 효과도 있어."
78,TEXT_KINGLA305_04986_WAVVLU_000_046,"영양이 가득한 마테차를 마실 수 있게 된 후로
다들 건강해졌대!"
79,TEXT_KINGLA305_04986_TSUVLI_000_047,"여기서 만드는 술이야, 메스칼주는.
용설란의 수액을 증류해서 만들지."
80,TEXT_KINGLA305_04986_XEEROLJA_000_050,"생각보다 늦어졌지만 방금 도착했어.
Player Player, 정보는 좀 얻었어?"
81,TEXT_KINGLA305_04986_XEEROLJA_000_051,"그래, 흥미로운 내용이네.
인기 음료의 제조법이나 역사까지는 나도 몰랐어."
82,TEXT_KINGLA305_04986_XEEROLJA_000_052,（★未使用／削除予定★）
83,TEXT_KINGLA305_04986_XEEROLJA_000_053,"하지만 들으면 들을수록 잘 모르겠어.
우리가 어떤 주스를 만들어야 좋아할지……."
84,TEXT_KINGLA305_04986_XEEROLJA_000_054,"그러고 보니 할나루크는 아직 조사 중이구나.
마을 어딘가에 있을 테니까
합류해서 얘기를 들어 보자."
85,TEXT_KINGLA305_04986_PELUPELU04986D_000_060,"휘이~ ……딸꾹.
휘이~ 휘이……."
86,TEXT_KINGLA305_04986_XEEROLJA_000_061,"어머?
이분은……."
87,TEXT_KINGLA305_04986_HALNARUK_000_070,"Player Player 셰로쟈?
이 펠루펠루 헤롱헤롱 돕고 싶어~"
88,TEXT_KINGLA305_04986_PELUPELU04986D_000_071,"휘이~ ……딸꾹…….
머리가~ ……막 울려……."
89,TEXT_KINGLA305_04986_XEEROLJA_000_072,"이 증상은…… 그렇구나.
도움이 필요할 것 같은데……."
90,TEXT_KINGLA305_04986_PELUPELU04986D_000_073,"……필요 없어~ 도움 따위.
다 해결돼, 마테차만 있으면……."
91,TEXT_KINGLA305_04986_XEEROLJA_000_074,"……잠깐만 기다려 줄래?
마테차보다 지금 이 사람에게 필요한 음료를 받아 올게."
92,TEXT_KINGLA305_04986_PELUPELU04986D_000_075,"아아, 이제 좀 편해졌네!
방금 그 시원하고 상쾌한 음료는 뭐였어?"
93,TEXT_KINGLA305_04986_XEEROLJA_000_076,"그냥 물이야.
저 가게에서 사 온, 정말로 평범한 물."
94,TEXT_KINGLA305_04986_XEEROLJA_000_077,"당신, 술을 너무 많이 마셨잖아.
그럴 때는 순수한 수분이 더 나아.
마테차가 뭐든지 다 해결해 주는 건 아니거든."
95,TEXT_KINGLA305_04986_XEEROLJA_100_077,……잠깐…… 마테차가 다 해결해 주진 않는다……?
96,TEXT_KINGLA305_04986_PELUPELU04986D_000_078,"굉장하다! 그렇게까지 정확하게 봐 주다니!
의사 선생님 같았어, 마치!"
97,TEXT_KINGLA305_04986_XEEROLJA_000_079,의사……는 아니지만…….
98,TEXT_KINGLA305_04986_HALNARUK_000_080,"돌보는 솜씨 완벽했어…….
셰로쟈 주술의 왜 안 해?
궁금해 궁금해 정말로……."
99,TEXT_KINGLA305_04986_HALNARUK_000_081,"지식 있고 실력도 좋아, 이 정도면 의사 될 수 있어!
혹시 힘이 부족하다고 말한 거……
그거랑 관계 있어~?"
100,TEXT_KINGLA305_04986_XEEROLJA_000_084,……내가 부족하다고 말했던 힘은 지식이 아니야.
101,TEXT_KINGLA305_04986_XEEROLJA_000_085,"난 마력이 적어서 마법을 다룰 수 없었어.
원래 부네와족이라면 누구나 다룰 수 있는데도 말이야."
102,TEXT_KINGLA305_04986_XEEROLJA_000_086,"주술의는 약과 마법, 두 가지를 조합해서 치료해.
그중 한쪽을 제대로 다루지 못하면……
의지만으로는 해결되지 않는 문제였지."
103,TEXT_KINGLA305_04986_XEEROLJA_000_088,"그 사실을 알았을 때, 내게 기대를 걸었던 가족은
실망한 기색이 역력했어…….
마력을 갖추지 못한 부네와족은 실패작 중의 실패작인걸."
104,TEXT_KINGLA305_04986_HALNARUK_000_089,"그런 생각 절대로 안 해, 실패작 아니야!
셰로쟈 음료 아주 훌륭해~
비하할 필요 하나도 없어!"
105,TEXT_KINGLA305_04986_XEEROLJA_000_090,"고마워…….
하지만…… 내가 반쪽짜리 부네와족이고
꿈을 이루지 못했다는 사실은 바뀌지 않아……."
106,TEXT_KINGLA305_04986_XEEROLJA_000_091,"……미안해. 과거를 떠올렸더니 기분이 좀…….
잠시만 혼자 있을게."
107,TEXT_KINGLA305_04986_HALNARUK_000_092,몰랐어 셰로쟈의 꿈……
108,TEXT_KINGLA305_04986_HALNARUK_000_093,"Player Player 저기서 잠깐 얘기해~
모브도 반성 의논하고 싶어~"
109,TEXT_KINGLA305_04986_XEEROLJA_000_095,……미안해. 잠시만 혼자 있고 싶어.
110,TEXT_KINGLA305_04986_HALNARUK_000_100,"푸우우…… 푸우우……
쓸데없는 말 했어모브…….
그래서 셰로쟈 상처받았어……"
111,TEXT_KINGLA305_04986_HALNARUK_000_101,"마력 없어도 가게 열고 모두를 위해 애쓰는 거
아주아주 훌륭한 일인데~"
112,TEXT_KINGLA305_04986_HALNARUK_000_102,"그러니까 셰로쟈를 위해서
무지무지 맛있는 맛있는 주스를 만들자!
꿀꺽꿀꺽 마시면 다시 주스 만들 힘 날 거야~!"
113,TEXT_KINGLA305_04986_HALNARUK_000_103,"고마워 고마워모브~!
마침 좋은 거 협상하는 김에 펠루펠루족한테 샀어~
바로 바로 ''!"
114,TEXT_KINGLA305_04986_HALNARUK_100_103,"원래는 콩 부분으로 만드는, 모두가 좋아하는 초콜릿.
하지만 하지만 쓰지 않아 오늘은 콩을 감싼 과육 짜서
맛있는 주스 만들어모브~!"
115,TEXT_KINGLA305_04986_HALNARUK_000_104,"다시 말해 ''!
셰로쟈 위해 잘 부탁해~
완성하면 가져다줘~"
116,TEXT_KINGLA305_04986_HALNARUK_000_105,"재료 부족하면 모브한테 말해~
둘이서 같이 힘내자~!!"
117,TEXT_KINGLA305_04986_HALNARUK_100_105,"요카 쿠쿠루 열매로 '' 만들어모브~!
셰로쟈 분명 기분 좋아져~!"
118,TEXT_KINGLA305_04986_HALNARUK_000_106,"'' 완성됐어모브?
빨리 셰로쟈 마시게 해모브~!"
119,TEXT_KINGLA305_04986_HALNARUK_000_107,"'' 잃어버렸어~?
아직 더 있어모브, 너만 믿을게~"
120,TEXT_KINGLA305_04986_XEEROLJA_000_110,"어머……?
갑자기 달콤한 향기가……."
121,TEXT_KINGLA305_04986_XEEROLJA_000_111,"이건…… 날 위해 만들어 준 거야?
괜히 걱정만 끼쳤구나, 미안해.
감사히 마실게."
122,TEXT_KINGLA305_04986_XEEROLJA_000_112,"부드럽게 새콤달콤한 맛이네.
적당히 진득한 목 넘김에 기분이 나아지는 것 같아……."
123,TEXT_KINGLA305_04986_HALNARUK_000_113,"푸우우…… 푸우우……
셰로쟈 주스 마셨어모브?"
124,TEXT_KINGLA305_04986_XEEROLJA_000_114,"응, 맛있었어. 고마워.
Player Player 함께 준비해 준 것 같은데
대체 재료가 뭐야……?"
125,TEXT_KINGLA305_04986_HALNARUK_000_115,"쿠쿠루 콩 감싼 과육~
Player Player 과육 으깨서 주스 만들었어~"
126,TEXT_KINGLA305_04986_XEEROLJA_000_116,"부끄럽지만 이런 주스가 있는 줄은 몰랐어.
정말 맛있어서
툴라이욜라에서 더 유통해도 좋을 것 같은데……."
127,TEXT_KINGLA305_04986_HALNARUK_000_118,"비싸게 팔 수 있어, 쿠쿠루 콩~
요카 쿠쿠루 열매 통째로 옮기면 진짜진짜 무거워……
씨앗만 꺼내고 나머지는 버리지~"
128,TEXT_KINGLA305_04986_HALNARUK_000_119,（★未使用／削除予定★）
129,TEXT_KINGLA305_04986_XEEROLJA_000_120,"나머지는 버리는구나…… 몰랐어.
하긴, 초콜릿은 툴라이욜라에서도 인기가 많으니
효율적으로 운반하려는 것도 당연해."
130,TEXT_KINGLA305_04986_HALNARUK_000_121,"하지만 앞으로는 가져올게~
누군가는 필요 없고 누군가는 필요해…….
음료도 일도 똑같아~"
131,TEXT_KINGLA305_04986_HALNARUK_000_123,"주술의 될 수 없어, 주스 가게 할 수 있어~
셰로쟈 똑같아, 주스랑 똑같아!
부네와족 일할 때 마법 안 써도 돼!"
132,TEXT_KINGLA305_04986_Q2_000_000,뭐라고 말씀하시겠습니까?
133,TEXT_KINGLA305_04986_A2_000_001,손님들의 웃는 얼굴을 떠올려 봐
134,TEXT_KINGLA305_04986_A2_000_002,이렇게까지 도와줬는데 가게를 크게 키워야지
135,TEXT_KINGLA305_04986_XEEROLJA_000_124,"두 사람 말이 맞아…….
그동안 나는 이 손으로는 사람들을 치유할 수 없다며
꿈을 포기했던 지난날에 줄곧 미련을 두고 있었어……."
136,TEXT_KINGLA305_04986_XEEROLJA_000_125,"마무쟈족도, 모블린족도, 하누하누족도
나의…… 우리의 주스로 건강해지고 기뻐해 줬어.
그건 확실해."
137,TEXT_KINGLA305_04986_XEEROLJA_000_126,"마력이 없는 부네와족이라는 게 늘 창피했어.
그런 마음을 쉽게 버릴 수는 없겠지……."
138,TEXT_KINGLA305_04986_XEEROLJA_100_126,"하지만 격려하고 기대해 주는 두 사람에게 보답하고 싶어.
앞으로도 내게 힘을 빌려줄래?"
139,TEXT_KINGLA305_04986_XEEROLJA_000_127,"둘 다 고마워…….
내가 해야 할 일을 가르쳐 줘서."
140,TEXT_KINGLA305_04986_XEEROLJA_000_128,"나 때문에 얘기가 다른 길로 많이 새서 미안해.
펠루펠루족에 대해서도 이번 여행으로 힌트를 얻었으니까
툴라이욜라로 돌아가자."
141,TEXT_KINGLA305_04986_HALNARUK_000_130,"푸우우…… 푸우우……
셰로쟈 결국 기운 났어~
모브랑 둘이서 격려해 준 효과인가?"
142,TEXT_KINGLA305_04986_XEEROLJA_000_140,"돌아왔구나.
멀리 다녀오는데 나 때문에 번거롭게 해서 미안해."
143,TEXT_KINGLA305_04986_XEEROLJA_000_141,"애주가 펠루펠루족을 보고
그들의 음료로도 해결할 수 없는 문제가 있단 걸 알았어.
확인해 보고 싶은 게 있으니까 잠시만 시간을 줄래?"
144,TEXT_KINGLA305_04986_XEEROLJA_000_142,"Player Player의 도움이 필요할 때가 오면
다시 부탁할게."
145,TEXT_KINGLA305_04986_XEEROLJA_000_143,"난 '과즙 팡팡 셰로쟈'의 주인이야.
지금은 고뇌를 떨쳐 버리고 손님에게만 집중하겠어!"
146,TEXT_KINGLA305_04986_SYSTEM_000_144,"'연금술사/요리사' 중 하나의 레벨이 98 이상 되면
와추메키메키 종합상가에 있는 '셰로쟈'에게
다음 퀘스트를 받을 수 있습니다."
147,TEXT_KINGLA305_04986_SYSTEM_000_145,"다음 퀘스트를 진행하려면
'주요 퀘스트: 황금의 유산' 중
'사카 투랄로'를 완료해야 합니다."
148,TEXT_KINGLA305_04986_SYSTEM_000_146,"퀘스트 수행 중에 일반 품질 아이템이 제작되었습니다.
HQ 아이템이 아니면 퀘스트를 완료할 수 없으며 판매 불가이므로
소지품 공간이 부족하다면 버리셔도 됩니다."
149,TEXT_KINGLA305_04986_XEEROLJA_000_004,（★未使用／削除予定★）
150,TEXT_KINGLA305_04986_XEEROLJA_000_082,（★未使用／削除予定★）
151,TEXT_KINGLA305_04986_XEEROLJA_000_083,（★未使用／削除予定★）
152,TEXT_KINGLA305_04986_XEEROLJA_000_087,（★未使用／削除予定★）
153,TEXT_KINGLA305_04986_XEEROLJA_000_117,（★未使用／削除予定★）
154,TEXT_KINGLA305_04986_HALNARUK_000_122,（★未使用／削除予定★）
155,TEXT_KINGLA305_04986_PELUPELU04986A_000_030,（★未使用／削除予定★）
156,TEXT_KINGLA305_04986_PELUPELU04986A_000_031,（★未使用／削除予定★）
157,TEXT_KINGLA305_04986_PELUPELU04986A_000_032,（★未使用／削除予定★）
158,TEXT_KINGLA305_04986_PELUPELU04986A_000_033,（★未使用／削除予定★）
159,TEXT_KINGLA305_04986_PELUPELU04986A_000_034,（★未使用／削除予定★）
160,TEXT_KINGLA305_04986_PELUPELU04986B_000_035,（★未使用／削除予定★）
161,TEXT_KINGLA305_04986_PELUPELU04986B_000_036,（★未使用／削除予定★）
162,TEXT_KINGLA305_04986_PELUPELU04986B_000_037,（★未使用／削除予定★）
163,TEXT_KINGLA305_04986_PELUPELU04986C_000_040,（★未使用／削除予定★）
164,TEXT_KINGLA305_04986_PELUPELU04986C_000_041,（★未使用／削除予定★）
165,TEXT_KINGLA305_04986_PELUPELU04986A_000_045,（★未使用／削除予定★）
166,TEXT_KINGLA305_04986_PELUPELU04986B_000_046,（★未使用／削除予定★）
167,TEXT_KINGLA305_04986_PELUPELU04986C_000_047,（★未使用／削除予定★）
168,TEXT_KINGLA305_04986_PELUPELUOLD04875_000_040,（★未使用／削除予定★）
169,TEXT_KINGLA305_04986_PELUPELUOLD04875_000_041,（★未使用／削除予定★）
170,TEXT_KINGLA305_04986_PELUPELUOLD04875_000_047,（★未使用／削除予定★）
