key,0,1
33,"TEXT_LUCKZA015_03357_TODO_09",""
34,"TEXT_LUCKZA015_03357_TODO_10",""
35,"TEXT_LUCKZA015_03357_TODO_11",""
36,"TEXT_LUCKZA015_03357_TODO_12",""
37,"TEXT_LUCKZA015_03357_TODO_13",""
38,"TEXT_LUCKZA015_03357_TODO_14",""
39,"TEXT_LUCKZA015_03357_TODO_15",""
40,"TEXT_LUCKZA015_03357_TODO_16",""
41,"TEXT_LUCKZA015_03357_TODO_17",""
42,"TEXT_LUCKZA015_03357_TODO_18",""
43,"TEXT_LUCKZA015_03357_TODO_19",""
44,"TEXT_LUCKZA015_03357_TODO_20",""
45,"TEXT_LUCKZA015_03357_TODO_21",""
46,"TEXT_LUCKZA015_03357_TODO_22",""
47,"TEXT_LUCKZA015_03357_TODO_23",""
48,"TEXT_LUCKZA015_03357_HASTELOT_000_000","여행자님…… 제 얘기 좀 들어주실래요?"
49,"TEXT_LUCKZA015_03357_HASTELOT_000_001","실은 시민한테서 물건을 훔친 죄로
율모어에서 추방당한 무리가 있는데……."
50,"TEXT_LUCKZA015_03357_HASTELOT_000_002","제법 지독한 놈들이어서 이 마을에까지 강도 짓을 하러 옵니다.
마을 주민이 저항하려 하다가 부상을 당하기도 하고요……."
51,"TEXT_LUCKZA015_03357_HASTELOT_000_003","놈들은 율모어군 출신이라 무척 강하기도 하거니와
몇 명씩 패거리를 이루고 있기 때문에
저희가 감당하기엔 너무 벅찹니다……."
52,"TEXT_LUCKZA015_03357_HASTELOT_000_004","부탁드립니다!
저희를 대신해서 따끔한 맛을 보여주시면 안 될까요?
이대로라면…… 한시도 마음을 놓을 수가 없어요……."
53,"TEXT_LUCKZA015_03357_HASTELOT_000_005","아아, 감사합니다……!"
54,"TEXT_LUCKZA015_03357_HASTELOT_000_006","실은 항상 동쪽으로 사라지는 놈들의 근거지를 알아내기 위해
놈들에게 내놓은 곡물 자루 중 하나에 구멍을 뚫어놨거든요.
'<Sheet(EObj,2010254,0)/>'<13>FF1002280CFF05454F626AF61EAC8E0103FF04EBA5BCFF04EC9D84</13> 따라가면 추적할 수 있을 겁니다!"
55,"TEXT_LUCKZA015_03357_HASTELOT_000_007","실은 항상 동쪽으로 사라지는 놈들의 근거지를 알아내기 위해
놈들에게 내놓은 곡물 자루 중 하나에 구멍을 뚫어놨거든요.
'<Sheet(EObj,2010254,0)/>'<13>FF1002280CFF05454F626AF61EAC8E0103FF04EBA5BCFF04EC9D84</13> 따라가면 추적할 수 있을 겁니다!"
56,"TEXT_LUCKZA015_03357_SYSTEM_000_010","곡물은 동쪽 방향으로 이어진 것 같다……."
57,"TEXT_LUCKZA015_03357_SYSTEM_000_020","곡물은 남쪽 방향으로 더 이어진 것 같다……."
58,"TEXT_LUCKZA015_03357_SOLDIER03357_000_030","윽…… 뒤를 밟은 거냐!
살아 돌아갈 생각 마라!"
59,"TEXT_LUCKZA015_03357_HASTELOT_000_040","감사합니다…… 어떻게 감사를 드려야 할지……!"
60,"TEXT_LUCKZA015_03357_HASTELOT_000_041","고생해서 키운 작물을
폭력배들한테 빼앗기면 살아갈 수가 없어요……."
61,"TEXT_LUCKZA015_03357_HASTELOT_000_042","놈들도 그럴 힘이 있으면
착실하게 밭이나 갈면서 살면 좋을 텐데……."
62,"TEXT_LUCKZA015_03357_HASTELOT_000_043","하지만 당신처럼 남을 돕는 분도 계시니까
이 세상은 아직 살 만한 곳이네요!
정말 감사했습니다!"
