key,0,1
18,"TEXT_BANARK006_04550_SEQ_18",""
19,"TEXT_BANARK006_04550_SEQ_19",""
20,"TEXT_BANARK006_04550_SEQ_20",""
21,"TEXT_BANARK006_04550_SEQ_21",""
22,"TEXT_BANARK006_04550_SEQ_22",""
23,"TEXT_BANARK006_04550_SEQ_23",""
24,"TEXT_BANARK006_04550_TODO_00","<Sheet(EObj,2012929,0)/>에서 대기"
25,"TEXT_BANARK006_04550_TODO_01","트르나와 대화"
26,"TEXT_BANARK006_04550_TODO_02",""
27,"TEXT_BANARK006_04550_TODO_03",""
28,"TEXT_BANARK006_04550_TODO_04",""
29,"TEXT_BANARK006_04550_TODO_05",""
30,"TEXT_BANARK006_04550_TODO_06",""
31,"TEXT_BANARK006_04550_TODO_07",""
32,"TEXT_BANARK006_04550_TODO_08",""
33,"TEXT_BANARK006_04550_TODO_09",""
34,"TEXT_BANARK006_04550_TODO_10",""
35,"TEXT_BANARK006_04550_TODO_11",""
36,"TEXT_BANARK006_04550_TODO_12",""
37,"TEXT_BANARK006_04550_TODO_13",""
38,"TEXT_BANARK006_04550_TODO_14",""
39,"TEXT_BANARK006_04550_TODO_15",""
40,"TEXT_BANARK006_04550_TODO_16",""
41,"TEXT_BANARK006_04550_TODO_17",""
42,"TEXT_BANARK006_04550_TODO_18",""
43,"TEXT_BANARK006_04550_TODO_19",""
44,"TEXT_BANARK006_04550_TODO_20",""
45,"TEXT_BANARK006_04550_TODO_21",""
46,"TEXT_BANARK006_04550_TODO_22",""
47,"TEXT_BANARK006_04550_TODO_23",""
48,"TEXT_BANARK006_04550_TRNA_000_000","오, <Highlight>ObjectParameter(1)</Highlight>!
여기 상황을 보러 와줬구나?"
49,"TEXT_BANARK006_04550_TRNA_000_001","아찰라와 그 부하들은 어찌어찌 잘 지내고 있어.
뭐…… 그 녀석들, 문명과는 동떨어진 생활을 하고 있었잖아.
그러다 보니 적응해야 하는 부분이 좀 많아."
50,"TEXT_BANARK006_04550_TRNA_000_002","그렇다고 강제로 시키는 건 아닌 것 같아서
우리의 문명을 강요하지 않고,
일단은 이해시키는 것부터 시작했지."
51,"TEXT_BANARK006_04550_TRNA_000_003","경주의 승자는 나였잖아, 아찰라의 부하들도
날 '강자'로 인정하고 잘 따르고 있어."
52,"TEXT_BANARK006_04550_TRNA_000_004","참고로 그 녀석들, 주방에서 만드는 밥에 완전 푹 빠졌어!
일도 잘 도와주고 있고,
일단은 모든 게 순조로운…… 편이야."
53,"TEXT_BANARK006_04550_TRNA_000_005","그런데…… 사실 오늘, 칸차나가 여기로 오기로 했어.
중요한 이야기가 있대."
54,"TEXT_BANARK006_04550_TRNA_000_006","새삼 중요한 이야기가 있다고 하니 좀 긴장이 되거든?
기왕 이렇게 왔으니, 너도 그 자리에 함께 있어주면 고맙겠어."
55,"TEXT_BANARK006_04550_Q1_000_007","뭐라고 말씀하시겠습니까?"
56,"TEXT_BANARK006_04550_A1_000_001","그런 거라면 기꺼이!"
57,"TEXT_BANARK006_04550_A1_000_002","온 김에 그러지 뭐……"
58,"TEXT_BANARK006_04550_TRNA_000_008","고마워!
그럼 칸차나가 올 때까지
이 근처에서 기다리고 있어줘!"
59,"TEXT_BANARK006_04550_TRNA_000_009","아무래도 이곳에 대한 얘기 아닐까…….
반납하라고 하면 어떻게 하지……."
60,"TEXT_BANARK006_04550_KANCANA_000_015","시간 내줘서 고마워.
슬슬 이곳에 대해서 이야기해야 할 때가 된 것 같아서."
61,"TEXT_BANARK006_04550_KANCANA_000_016","'어느 정도 벌이가 없으면 이곳을 나가줘야 한다'고……
여기를 빌려줄 때, 그렇게 말한 것 기억하지?"
62,"TEXT_BANARK006_04550_KANCANA_000_017","후후후, 그렇게 긴장하지 마!
너희가 얼마나 열심히 일하고 있는지는 다들 잘 알고 있거든!"
63,"TEXT_BANARK006_04550_KANCANA_000_018","배달 일은 잘될 것 같았어.
하지만 가자수라족이 합류했을 땐 정말 놀랐어!
마탕가족 역사에 남을 위대한 업적이라 해도 과언이 아닐 정도야."
64,"TEXT_BANARK006_04550_KANCANA_000_019","그렇게나 훌륭한 성과를 거뒀는데
이곳을 나가라고 할 리 없으니 안심해."
65,"TEXT_BANARK006_04550_OGUL_000_020","가자수라족이 일을 하다니 나도 진짜로 깜짝 놀랐다니까?
고향에 있는 동료들이 이 광경을 보면 졸도할 거야!"
66,"TEXT_BANARK006_04550_TRNA_000_021","나도 신기해.
사는 곳은 달랐지만, 아찰라도 우리도
같은 고민을 안고 힘들어하고 있었다니……."
67,"TEXT_BANARK006_04550_TRNA_000_022","그랬는데 보다시피
지금은 우리와 손잡고 적극적으로 일하고 있어……."
68,"TEXT_BANARK006_04550_TRNA_000_023","이게 다 끈기 있게 우릴 도와준 <Highlight>ObjectParameter(1)</Highlight>,
이곳을 쓸 수 있게 해준 칸차나,
이것저것 우릴 신경 써준 오굴 덕분이야……."
69,"TEXT_BANARK006_04550_TRNA_000_024","또 마루와 가사, 다른 의동생과 동료들도
불안과 싸우면서도 지금까지 잘 따라와줬어.
그리고 아찰라와 그 부하들도……."
70,"TEXT_BANARK006_04550_TRNA_000_025","주변 사람들과의 관계를 포기하고 멀리하던 우리에게
이렇듯 마주할 기회를 줘서 진심으로 감사하고 있어."
71,"TEXT_BANARK006_04550_KANCANA_000_026","난 앞으로도 트르나와 동료들이 더 열심히 해줬으면 좋겠어.
너희는 단순히 물건이나 사람을 운반한 게 아니라
섬에 '활기'를 가져다 주었어."
72,"TEXT_BANARK006_04550_KANCANA_000_027","아무튼 지금부터 본론을 말할게……"
73,"TEXT_BANARK006_04550_KANCANA_000_028","이곳을 빌려준다고 했었잖아?
오늘부로 너희에게 '양도'할게."
74,"TEXT_BANARK006_04550_KANCANA_000_029","비용은 필요 없어.
그보다 지금 있는 자금을 활용해서
좀 더 멋진 서비스를 통해 섬을 활기차게 만들어줘."
75,"TEXT_BANARK006_04550_KANCANA_000_030","이건 사랑하는 우리 사베네어 섬의 미래를 위한 투자야!
너희의 활동 하나하나가
보다 좋은 미래를 만들어 나갈 거라 믿어."
76,"TEXT_BANARK006_04550_TRNA_000_031","고마워…… 고마워……!
이런 제안을 받을 줄은 상상도 못했어."
77,"TEXT_BANARK006_04550_TRNA_000_032","……그 기대에 부응할 수 있도록
배달 일은 앞으로도 열심히 할게!!"
78,"TEXT_BANARK006_04550_KANCANA_000_033","후훗!
알선인과 배송원……
좋은 사업 파트너로서, 앞으로도 잘 부탁해!"
79,"TEXT_BANARK006_04550_TRNA_000_035","이거, 책임이 중대한걸……!
새로운 서비스에 대해서는 늘 생각 중이야.
지금도 해보고 싶은 게 몇 가지 있어."
80,"TEXT_BANARK006_04550_TRNA_000_036","예를 들어 사베네서 섬에 오는 사람이 늘어나면
관광객을 태우고 섬 안내를 해도 괜찮을 것 같아!"
81,"TEXT_BANARK006_04550_TRNA_000_037","……이렇게 미래를 생각하며 가슴이 벅차오를 수 있는 건
네가 우리에게 운송업을 시작할 계기를 마련해줘서야."
82,"TEXT_BANARK006_04550_TRNA_000_038","너에게는 그저 우연히 떠오른 생각이었을지도 몰라.
하지만 우리에게 그 한마디는 어마어마한 보물이었어!
이 운송업은 네 한마디로 인해 시작된 거니까."
83,"TEXT_BANARK006_04550_TRNA_000_039","우리에게 최고의 계기를 마련해줘서 진심으로 고마워.
땅을 양도받았으니, 우리는 드디어 홀로서기를 시작한 거야.
앞으로는 우리 힘으로 열심히 해야지!"
84,"TEXT_BANARK006_04550_TRNA_000_040","좋았어……!!
우리 '하마운송'은
저 높은 정상을 향해 달려갈 거야……!!"
85,"TEXT_BANARK006_04550_SYSTEM_000_041","'하마운송'과의 우호 관계가 '맹약'으로 바뀌었습니다.
많은 조언이 도움이 되어 신뢰를 얻은 듯합니다."
86,"TEXT_BANARK006_04550_SYSTEM_000_042","앞으로 '하마운송'의
'야만족 일일 퀘스트'로 획득하는
경험치 보상이 더욱 증가합니다."
87,"TEXT_BANARK006_04550_SYSYEM_000_041","（★未使用／削除予定★）"
88,"TEXT_BANARK006_04550_SYSYEM_000_042","（★未使用／削除予定★）"
