key,0,1
36,"TEXT_AKTKZF019_04274_TODO_12",""
37,"TEXT_AKTKZF019_04274_TODO_13",""
38,"TEXT_AKTKZF019_04274_TODO_14",""
39,"TEXT_AKTKZF019_04274_TODO_15",""
40,"TEXT_AKTKZF019_04274_TODO_16",""
41,"TEXT_AKTKZF019_04274_TODO_17",""
42,"TEXT_AKTKZF019_04274_TODO_18",""
43,"TEXT_AKTKZF019_04274_TODO_19",""
44,"TEXT_AKTKZF019_04274_TODO_20",""
45,"TEXT_AKTKZF019_04274_TODO_21",""
46,"TEXT_AKTKZF019_04274_TODO_22",""
47,"TEXT_AKTKZF019_04274_TODO_23",""
48,"TEXT_AKTKZF019_04274_VISHRAHD_000_001","오, 임시로 고용한 사육사가 바로 자네로군?
왜 이렇게 늦게 온 건가?
어서 함사에게 먹이 주는 걸 도와주게나."
49,"TEXT_AKTKZF019_04274_VISHRAHD_000_002","아니, 뭘 그렇게 놀라는 건가.
작업이 지체됐으니 빨리 움직이도록 하지.
귀여운 함사들이 배를 곯고 기다리고 있으니."
50,"TEXT_AKTKZF019_04274_VISHRAHD_000_003","잘 듣게나, 함사는 체격별로 선호하는 먹이가 달라.
다른 먹이를 주면 안 먹으니까 잘 보고 줘야 하네.
자, 이 먹이 주머니를 받아…… 소형용과 대형용 각각 하나씩일세."
51,"TEXT_AKTKZF019_04274_VISHRAHD_000_004","작은 함사에겐 '채소'와 '곡물'.
큰 함사에겐 '채소', '곡물'에다가 '누에'를 줘야 해.
먹이는 나무상자 옆에 있으니까…… 부탁하겠네!"
52,"TEXT_AKTKZF019_04274_VISHRAHD_000_005","작은 함사에겐 '채소'와 '곡물'.
큰 함사에겐 '채소', '곡물'에다가 '누에'를 줘야 해.
먹이는 나무상자 옆에 있으니까…… 부탁하겠네!"
53,"TEXT_AKTKZF019_04274_Q1_000_000","곡물 사료를 어느 먹이 주머니에 넣으시겠습니까?"
54,"TEXT_AKTKZF019_04274_A1_000_001","작은 함사용 먹이 주머니"
55,"TEXT_AKTKZF019_04274_A1_000_002","큰 함사용 먹이 주머니"
56,"TEXT_AKTKZF019_04274_A1_000_003","취소"
57,"TEXT_AKTKZF019_04274_Q2_000_000","누에 사료를 어느 먹이 주머니에 넣으시겠습니까?"
58,"TEXT_AKTKZF019_04274_A2_000_001","작은 함사용 먹이 주머니"
59,"TEXT_AKTKZF019_04274_A2_000_002","큰 함사용 먹이 주머니"
60,"TEXT_AKTKZF019_04274_A2_000_003","취소"
61,"TEXT_AKTKZF019_04274_Q3_000_000","채소 사료를 어느 먹이 주머니에 넣으시겠습니까?"
62,"TEXT_AKTKZF019_04274_A3_000_001","작은 함사용 먹이 주머니"
63,"TEXT_AKTKZF019_04274_A3_000_002","큰 함사용 먹이 주머니"
64,"TEXT_AKTKZF019_04274_A3_000_003","취소"
65,"TEXT_AKTKZF019_04274_Q4_000_000","먹이 주머니의 내용물을 버리시겠습니까?"
66,"TEXT_AKTKZF019_04274_A4_000_001","작은 함사용 먹이 주머니의 내용물 버리기"
67,"TEXT_AKTKZF019_04274_A4_000_002","큰 함사용 먹이 주머니의 내용물 버리기"
68,"TEXT_AKTKZF019_04274_A4_000_003","버리지 않는다"
69,"TEXT_AKTKZF019_04274_04214_Q5_000_000","선택한 먹이 주머니의 내용물을 정말로 버리시겠습니까?"
70,"TEXT_AKTKZF019_04274_SYSTEM_100_006","그 먹이는 선택한 먹이 주머니 안에 이미 들어 있는 것 같다."
71,"TEXT_AKTKZF019_04274_SYSTEM_200_006","함사용 먹이 주머니에 먹이를 넣었다."
72,"TEXT_AKTKZF019_04274_SYSMES_000_006","날갯짓과 동시에 함사의 눈동자가 반짝인 것 같다…….
좋아하는 먹이를 제대로 준 모양이다."
73,"TEXT_AKTKZF019_04274_SYSMES_000_007","함사의 시선이 영혼 없이 허공을 맴돌고 있다.
아무래도 잘못된 먹이를 준 모양이다."
74,"TEXT_AKTKZF019_04274_SYSTEM_100_007","함사는 만족스러운 듯이 허공을 바라보고 있다……."
75,"TEXT_AKTKZF019_04274_SYSTEM_200_007","함사가 뭔가를 기대하듯이 이쪽을 보고 있다……."
76,"TEXT_AKTKZF019_04274_VISHRAHD_000_008","오, 벌써 다 주고 온 건가?
일하는 요령이 좋군…….
다음에 또 부탁하고 싶으니 이름을 알려주겠나?"
77,"TEXT_AKTKZF019_04274_VISHRAHD_000_009","<Highlight>ObjectParameter(1)</Highlight>…… 설마 자네.
마트샤를 구해줬던 모험가인가!?"
78,"TEXT_AKTKZF019_04274_VISHRAHD_000_010","언젠가 만나 보고 싶었는데…… 설마
임시 사육사로 착각해서 일을 맡기고 말았다니.
정말로 미안하게 됐군…… 용서해 주게."
79,"TEXT_AKTKZF019_04274_VISHRAHD_000_011","이건 열심히 일해 준 자네에게 주는 정당한 보수일세.
사양 말고 받아주게나.
그나저나…… 애초에 오기로 했던 사람은 어딜 간 거지……?"
80,"TEXT_AKTKZF019_04274_HAMSAFARMMEN01089_000_001","（★未使用／削除予定★）"
81,"TEXT_AKTKZF019_04274_HAMSAFARMMEN01089_000_002","（★未使用／削除予定★）"
82,"TEXT_AKTKZF019_04274_HAMSAFARMMEN01089_000_003","（★未使用／削除予定★）"
83,"TEXT_AKTKZF019_04274_HAMSAFARMMEN01089_000_004","（★未使用／削除予定★）"
84,"TEXT_AKTKZF019_04274_HAMSAFARMMEN01089_000_005","（★未使用／削除予定★）"
85,"TEXT_AKTKZF019_04274_HAMSAFARMMEN01089_000_008","（★未使用／削除予定★）"
86,"TEXT_AKTKZF019_04274_HAMSAFARMMEN01089_000_009","（★未使用／削除予定★）"
87,"TEXT_AKTKZF019_04274_HAMSAFARMMEN01089_000_010","（★未使用／削除予定★）"
88,"TEXT_AKTKZF019_04274_HAMSAFARMMEN01089_000_011","（★未使用／削除予定★）"
