key,0,1
33,"TEXT_AKTKZE008_04247_TODO_09",""
34,"TEXT_AKTKZE008_04247_TODO_10",""
35,"TEXT_AKTKZE008_04247_TODO_11",""
36,"TEXT_AKTKZE008_04247_TODO_12",""
37,"TEXT_AKTKZE008_04247_TODO_13",""
38,"TEXT_AKTKZE008_04247_TODO_14",""
39,"TEXT_AKTKZE008_04247_TODO_15",""
40,"TEXT_AKTKZE008_04247_TODO_16",""
41,"TEXT_AKTKZE008_04247_TODO_17",""
42,"TEXT_AKTKZE008_04247_TODO_18",""
43,"TEXT_AKTKZE008_04247_TODO_19",""
44,"TEXT_AKTKZE008_04247_TODO_20",""
45,"TEXT_AKTKZE008_04247_TODO_21",""
46,"TEXT_AKTKZE008_04247_TODO_22",""
47,"TEXT_AKTKZE008_04247_TODO_23",""
48,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_000","……으음, 인간인가.
마침 잘 와줬다.
내 이야기를 잠시 들어주겠나?"
49,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_001","사전 정보 속 인간의 모습과 실제 인간의 모습이 달라서
여러 설비를 수정 중인데……
경비 기계도 그 중 하나지."
50,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_002","다만, 무턱대고 아무렇게나 수정할 순 없잖나.
효과적으로 수정하려면 인간의 능력을 먼저 알아야 해."
51,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_003","그래서 인간의 기술과 전법, 능력을 측정하고 싶은데
자네가 싸우는 모습을 내게 보여줄 수 있을까?"
52,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_004","고맙다!
그럼 곧장 최고의 숲으로 와 주겠나?
난 필요한 무기를 준비해서 기다리도록 하지."
53,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_010","와 줘서 고맙다.
그럼 첫 번째 데이터 계측을 시작할까?
1호기 기동…… 계측 시작!"
54,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_020","역시 실제로 싸워주니 쓸만한 데이터를 계측할 수가 있군!
예상한 것 이상의 성과로 경비 기계 수정도 진전이 있겠어.
그런데…… 미안하지만 한 번 더 싸워 줄 수 있겠나?"
55,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_021","목표를 1기종으로 한정하면 조정에 효과적인 데이터라 할 수 없잖아.
다른 기종으로도 데이터를 모으고 싶어.
그럼 2호기 기동…… 계측 시작!"
56,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_030","……좋았어, 이것으로 필요한 만큼의 데이터는 모였어.
이렇게나 인상적인 전투라면 더 이상 계측할 필요가 없지.
원래대로라면 몇 번이고 전투를 치러야겠지만…… 네 능력 덕분이야."
57,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_031","그런데 이렇게나 강한 인간이 존재하는 거라면
경비 기계 따윈 필요 없지 않을까……?
…………아니, 농담이야."
58,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_032","자, 네게 사례하고 싶다만
여기는 조금 어수선하군.
처음 만났던 장소로 돌아가도록 하지."
59,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_040","네 덕분에 쓸만한 데이터를 얻을 수 있었어.
이걸 바탕으로 경비 기계를 조정하면
완벽한 결과를 얻게 되겠지."
60,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_041","사전 정보에 따르면 인간은
취하는 음료를 다량 음용해서 폭주하는 경향이 있다더군.
그런 상황에도 대비해 경비 기계를 강화해 둬야겠어."
61,"TEXT_AKTKZE008_04247_LOPORRITSA04247_000_042","이번에는 큰 신세를 졌다.
이건 사례니까 받아 둬.
……그럼 잘 가라!"
