key,0,1
36,"TEXT_KINGZA007_05023_TODO_12",""
37,"TEXT_KINGZA007_05023_TODO_13",""
38,"TEXT_KINGZA007_05023_TODO_14",""
39,"TEXT_KINGZA007_05023_TODO_15",""
40,"TEXT_KINGZA007_05023_TODO_16",""
41,"TEXT_KINGZA007_05023_TODO_17",""
42,"TEXT_KINGZA007_05023_TODO_18",""
43,"TEXT_KINGZA007_05023_TODO_19",""
44,"TEXT_KINGZA007_05023_TODO_20",""
45,"TEXT_KINGZA007_05023_TODO_21",""
46,"TEXT_KINGZA007_05023_TODO_22",""
47,"TEXT_KINGZA007_05023_TODO_23",""
48,"TEXT_KINGZA007_05023_PERUPERU05023_000_001","아아, 어쩌지…….
주문받은 물건을 배달하러 왔는데……
조금 어려워, 이 거주구는 길이 복잡해서."
49,"TEXT_KINGZA007_05023_PERUPERU05023_000_002","당신 옷차림, 여행에 익숙해 보이네.
길도 잘 알 것 같으니까 주문한 손님의 집을 찾아서
내가 물건을 배달하러 왔다고 말을 전해 줄 수 있을까?"
50,"TEXT_KINGZA007_05023_PERUPERU05023_000_003","휘이휘이, 정말 고마워!
그럼 곧장 오색깃털 거리로 가서
집 '두 곳'을 찾아서 방문해 줘."
51,"TEXT_KINGZA007_05023_PERUPERU05023_000_004","첫 번째 집은 벽이 파란색과 노란색이고,
처마 끝에 깃털 장식이 매달려 있어, 고지대의 대저택에.
'신사적인 하누하누족'이 물건을 주문한 손님이야."
52,"TEXT_KINGZA007_05023_PERUPERU05023_000_005","두 번째 집은 하늘색 벽에 노란색 지붕, 그리고 항아리 장식이 있어.
그리고 널찍한 창고가 딸려 있지,
'먹보 모블린족'이 살고 있으니까!"
53,"TEXT_KINGZA007_05023_PERUPERU05023_000_006","오색깃털 거리에서 주문 손님의 집을 찾아서 말을 전해 줘!
벽이 파란색과 노란색인 집의 하누하누족, 
벽이 하늘색이고 지붕이 노란색인 집의 모블린족이야."
54,"TEXT_KINGZA007_05023_HANUHANU05023_000_010","어서 와요, 어서 와요, 언제 도착하나 기다렸습니다!
오크 하누에서 갓 말린 갈대를 주문했죠.
최근에 다시 수확하기 시작했다는 소식을 들었거든요."
55,"TEXT_KINGZA007_05023_HANUHANU05023_000_011","제 집을 보면 아시겠지만 비록 몸은 툴라이욜라에 살아도
멀리 떨어진 고향을 느낄 수 있도록 꾸몄습니다.
갈대 내음으로 가득한 생활 공간, 하누하누족에겐 극락이죠!"
56,"TEXT_KINGZA007_05023_HANUHANU05023_000_012","여기저기 손봐야 할 부분도 있으니
당장 물건을 가지러 가야겠어요."
57,"TEXT_KINGZA007_05023_MOBLIN05023_000_013","오오~ 드디어 도착했구나, 독밀가루!
이제 맛있는 모블린빵
잔~뜩 구워서 먹을 수 있다~!"
58,"TEXT_KINGZA007_05023_MOBLIN05023_000_014","향긋한 곰팡이독을 섞은 독밀가루!
어슨샤이어에선 이걸로 빵과 쿠키 만들어~
모블린들은 엄청 엄청 좋아해~!"
59,"TEXT_KINGZA007_05023_MOBLIN05023_000_015","다른 부족은 싫어하나 봐 툴라이욜라에서는 안 파나 봐~
그래서 펠루펠루로부터의 대량 주문!
알려 줘서 고마워, 금방 갈게모브~!"
60,"TEXT_KINGZA007_05023_PERUPERU05023_000_020","고마워, 주문한 손님들을 만나고 와 줘서!
휘이휘이, 덕분에 주문한 물건은 무사히 다 전달했어."
61,"TEXT_KINGZA007_05023_PERUPERU05023_000_021","이곳 바닷새떼 시장은 전 대륙에서 물건이 모이기 때문에
일용품 같은 건 쉽게 구할 수 있어."
62,"TEXT_KINGZA007_05023_PERUPERU05023_000_022","그런데 오색깃털 거리엔 살고 있으니까, 다양한 부족이.
이따금 그들의 고향에서 직접 조달해야 하는
특별한 물건을 주문받을 때도 있지."
63,"TEXT_KINGZA007_05023_PERUPERU05023_000_023","우리 행상인은 현지에 들러서 주문받은 물건을 매입하고
이렇게 툴라이욜라까지 배달하러 와.
그만큼 요금이 더 붙지만 말이야."
64,"TEXT_KINGZA007_05023_PERUPERU05023_000_024","그런데 보아하니 당신은 에오르제아에서 왔나 보네?
나도 당장은 거기까지 물건을 매입하러 못 가지만
괜찮겠지, 차츰차츰 거래처를 늘려 보는 것도!"
