key,0,1
20,"TEXT_CLSGLD530_02071_SEQ_20",""
21,"TEXT_CLSGLD530_02071_SEQ_21",""
22,"TEXT_CLSGLD530_02071_SEQ_22",""
23,"TEXT_CLSGLD530_02071_SEQ_23",""
24,"TEXT_CLSGLD530_02071_TODO_00","사파이어길 국제시장에서 영롱한 봉우리와 대화"
25,"TEXT_CLSGLD530_02071_TODO_01","마르셀에게 보고"
26,"TEXT_CLSGLD530_02071_TODO_02","<If(LessThan(IntegerParameter(1),IntegerParameter(2)))><Sheet(Item,11068,0)/> 제작<Else/>마르셀에게 <Sheet(Item,11068,0)/> 납품</If>"
27,"TEXT_CLSGLD530_02071_TODO_03",""
28,"TEXT_CLSGLD530_02071_TODO_04",""
29,"TEXT_CLSGLD530_02071_TODO_05",""
30,"TEXT_CLSGLD530_02071_TODO_06",""
31,"TEXT_CLSGLD530_02071_TODO_07",""
32,"TEXT_CLSGLD530_02071_TODO_08",""
33,"TEXT_CLSGLD530_02071_TODO_09",""
34,"TEXT_CLSGLD530_02071_TODO_10",""
35,"TEXT_CLSGLD530_02071_TODO_11",""
36,"TEXT_CLSGLD530_02071_TODO_12",""
37,"TEXT_CLSGLD530_02071_TODO_13",""
38,"TEXT_CLSGLD530_02071_TODO_14",""
39,"TEXT_CLSGLD530_02071_TODO_15",""
40,"TEXT_CLSGLD530_02071_TODO_16",""
41,"TEXT_CLSGLD530_02071_TODO_17",""
42,"TEXT_CLSGLD530_02071_TODO_18",""
43,"TEXT_CLSGLD530_02071_TODO_19",""
44,"TEXT_CLSGLD530_02071_TODO_20",""
45,"TEXT_CLSGLD530_02071_TODO_21",""
46,"TEXT_CLSGLD530_02071_TODO_22",""
47,"TEXT_CLSGLD530_02071_TODO_23",""
48,"TEXT_CLSGLD530_02071_MARCEL_000_000","반갑습니다, <Highlight>ObjectParameter(1)</Highlight> 님.
그럼 소중한 고객인 영롱한 봉우리 님을 위해
바로 오르골 만들기에 들어가도록 할까요."
49,"TEXT_CLSGLD530_02071_MARCEL_000_001","그분이 원하시는 곡은 제가 미리 알아보았습니다.
그 유명한 '울다하의 가희'가 부른 아름다운 노래더군요.
이제 오르골의 외형을 어떻게 하느냐가 문제인데……."
50,"TEXT_CLSGLD530_02071_MARCEL_000_002","부인께서 원하시는 걸 직접 물어보는 게 확실할 겁니다.
사파이어길 국제시장에서 '영롱한 봉우리'님과
만나실 수 있도록 약속을 잡아드렸으니, 어서 가보십시오."
51,"TEXT_CLSGLD530_02071_MARCEL_000_010","사파이어길 국제시장에서 '영롱한 봉우리'님과
만나실 수 있도록 약속을 잡아드렸으니, 어서 가보십시오."
52,"TEXT_CLSGLD530_02071_JEWELEDPEAK_000_030","안녕하세요, 보석공예가님. 마르셀 님께 연락받았어요.
남편 몰래 멋진 선물을 준비한다는 건……
무척 가슴 설레는 일이네요!"
53,"TEXT_CLSGLD530_02071_JEWELEDPEAK_000_031","모처럼 최고의 보석공예가님께 부탁드리게 됐으니
장식품으로도 손색이 없도록 화려한 게 좋겠어요.
제 생각에는 큰 보석이 들어가면 좋겠는데, 가능할까요?"
54,"TEXT_CLSGLD530_02071_JEWELEDPEAK_000_032","……그래요? 그럼 보석 색상은 제가 정할게요.
저는 빨간색이나 파란색이 좋은데……
으음, 어느 쪽으로 해야 할지 고민되네요."
55,"TEXT_CLSGLD530_02071_JEWELEDPEAK_000_033","욕심을 부리자면 둘 다 들어갔으면 좋겠는데…….
애매한 의견이라 죄송하지만
보석점 '에쉬템'의 '마르셀' 님께도 그렇게 전해주세요."
56,"TEXT_CLSGLD530_02071_MARCEL_000_050","커다란 붉은 보석과 푸른 보석이 들어가면서도
장식품으로도 손색이 없는 오르골이라…….
얼마나 아름다울까요!"
57,"TEXT_CLSGLD530_02071_MARCEL_000_051","그러면 오르골 자체도 꽤 부피가 커질 것 같습니다.
게다가 두 보석이 조화를 이루면서도 돋보이게 하는 크기로 하려면
원석에서 캐내서 쓴다 해도 종류가 한정되겠군요."
58,"TEXT_CLSGLD530_02071_MARCEL_000_052","이번 가공은 기술보다 '숙련'이 중요하겠군요.
연습 삼아 두 가지 보석을 사용하여
장신구를 제작해보시는 게 어떻습니까?"
59,"TEXT_CLSGLD530_02071_MARCEL_000_053","<Sheet(Item,11068,0)/><13>FF0F02280BFF054974656DF22B3C0103FF04EBA5BCFF04EC9D84</13> 제작해서
제게 납품해주십시오."
60,"TEXT_CLSGLD530_02071_MARCEL_000_060","<Sheet(Item,11068,0)/><13>FF0F02280BFF054974656DF22B3C0103FF04EBA5BCFF04EC9D84</13> 다 만드셨으면
제게 납품해주시기 바랍니다."
61,"TEXT_CLSGLD530_02071_MARCEL_000_070","이, 이건……!
세렌디피티 님께 말씀은 익히 들었습니다만
이 섬세한 솜씨를 직접 보니 정말 가슴이 떨리는군요!"
62,"TEXT_CLSGLD530_02071_MARCEL_000_071","""형태 없는 것에 형태를 주고, 마음 없는 황금에 마음을 새겨라""
눈에 보이지 않는 '마음'이 중요하다는 뜻으로도 볼 수 있지만
그것이 드러나도록 '형태'를 부여할 '기술'이 앞서야 가능한 것이지요."
63,"TEXT_CLSGLD530_02071_MARCEL_000_072","전 당신처럼 '기술'과 '마음'을 겸비한 분께서
이 말을 가슴속에 소중히 간직해주셨으면 합니다."
64,"TEXT_CLSGLD530_02071_MARCEL_000_073","당신의 섬세한 기술을 충분히 발휘할 수 있도록
가끔은 이렇게 손 풀기도 하시면서……
오르골 제작에 대비해주시기 바랍니다."
